(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Erststimmen nach Gemeinden)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Bezirksart";"Wahlberechtigte (A)";"Wahlberechtigte mit Sperrvermerk (A2)";"Wähler (B)";"Ungültige";"Gültige";"SPD";"CDU/CSU";"FDP";"GRÜNE";"BWK";"CBV";"DKP";"EAP";"KPD";"NPD";"OEDP";"UST";"Übrige"
"2";"032";"03";"4";"59";"007";"31";"82";"42";"19";"0";3129;248;2497;17;2480;1256;1047;105;65;0;0;7;0;0;0;0;0;0
"2";"032";"03";"4";"59";"009";"31";"38";"39";"16";"0";2418;168;2047;15;2032;755;1184;41;49;0;0;3;0;0;0;0;0;0
"2";"032";"03";"4";"59";"010";"41";"26";"27";"34";"0";4143;389;3478;39;3439;923;2319;75;119;0;0;3;0;0;0;0;0;0
"2";"032";"03";"4";"59";"011";"21";"86";"45";"15";"0";1997;117;1693;13;1680;775;784;71;46;0;0;4;0;0;0;0;0;0
"2";"032";"03";"4";"59";"012";"51";"78";"27";"27";"0";9466;770;7855;49;7806;3675;3563;258;302;0;0;8;0;0;0;0;0;0
"2";"032";"03";"4";"59";"012";"51";"78";"27";"27";"5";0;0;656;3;653;249;318;23;62;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"013";"41";"60";"30";"25";"0";7308;570;6088;34;6054;2617;3016;176;240;0;0;5;0;0;0;0;0;0
"2";"032";"03";"4";"59";"013";"41";"60";"30";"25";"5";0;0;540;3;537;193;293;16;35;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"014";"61";"81";"19";"30";"0";18726;1749;15220;111;15109;8372;5837;299;569;0;0;32;0;0;0;0;0;0
"2";"032";"03";"4";"59";"014";"61";"81";"19";"30";"5";0;0;1616;6;1610;731;739;43;93;0;0;4;0;0;0;0;0;0
"2";"032";"03";"4";"59";"015";"41";"77";"16";"34";"0";5763;480;4652;50;4602;2043;2209;156;190;0;0;4;0;0;0;0;0;0
"2";"032";"03";"4";"59";"015";"41";"77";"16";"34";"5";0;0;453;3;450;170;243;16;20;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"016";"11";"07";"52";"14";"0";836;81;719;6;713;131;557;6;18;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"017";"41";"43";"29";"34";"0";5806;604;4628;50;4578;1818;2472;141;141;0;0;6;0;0;0;0;0;0
"2";"032";"03";"4";"59";"018";"11";"91";"51";"14";"0";1137;59;928;14;914;415;426;30;40;0;0;3;0;0;0;0;0;0
"2";"032";"03";"4";"59";"022";"41";"46";"23";"25";"5";0;0;379;0;379;121;209;10;39;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"022";"41";"46";"23";"25";"0";6417;407;5492;53;5439;1951;3135;157;193;0;0;3;0;0;0;0;0;0
"2";"032";"03";"4";"59";"023";"11";"07";"40";"15";"0";870;58;744;2;742;152;561;16;13;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"024";"61";"64";"24";"26";"5";0;0;2592;13;2579;786;1489;74;229;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"024";"61";"64";"24";"26";"0";30933;2752;25509;234;25275;10429;12745;870;1208;0;0;23;0;0;0;0;0;0
"2";"032";"03";"4";"59";"025";"21";"94";"53";"13";"0";1977;103;1642;12;1630;947;566;48;69;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"026";"21";"03";"45";"13";"0";2086;222;1746;13;1733;223;1456;16;37;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"027";"31";"05";"44";"16";"0";2230;205;1864;20;1844;271;1522;19;31;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"028";"21";"42";"32";"20";"0";1732;108;1490;4;1486;618;785;35;46;0;0;2;0;0;0;0;0;0
"2";"032";"03";"4";"59";"029";"41";"56";"34";"23";"0";5731;431;4823;41;4782;1743;2702;142;190;0;0;5;0;0;0;0;0;0
"2";"032";"03";"4";"59";"029";"41";"56";"34";"23";"5";0;0;397;1;396;126;224;10;36;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"030";"41";"56";"20";"35";"0";7420;674;5841;59;5782;2767;2539;269;198;0;0;9;0;0;0;0;0;0
"2";"032";"03";"4";"59";"031";"21";"27";"37";"17";"0";1468;124;1251;9;1242;270;928;14;28;0;0;2;0;0;0;0;0;0
"2";"032";"03";"4";"59";"032";"11";"04";"56";"09";"0";1101;48;1014;7;1007;83;899;9;16;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"034";"41";"08";"35";"07";"5";0;0;250;1;249;39;182;1;27;0;0;0;0;0;0;0;0;0
"2";"032";"03";"4";"59";"034";"41";"08";"35";"07";"0";3715;263;3213;27;3186;392;2616;58;115;0;0;5;0;0;0;0;0;0
"2";"032";"03";"4";"59";"999";"00";"00";"00";"00";"5";0;0;435;3;432;93;303;8;26;0;0;2;0;0;0;0;0;0
"2";"032";"03";"4";"59";"999";"00";"00";"00";"00";"5";0;0;808;1;807;253;481;14;58;0;0;1;0;0;0;0;0;0
"2";"032";"03";"4";"59";"999";"00";"00";"00";"00";"5";0;0;1084;6;1078;242;696;37;100;0;0;3;0;0;0;0;0;0
"2";"032";"03";"4";"59";"999";"00";"00";"00";"00";"5";0;0;1067;7;1060;371;519;58;103;0;0;9;0;0;0;0;0;0
"2";"033";"03";"4";"04";"000";"81";"54";"11";"48";"0";115046;9903;92414;715;91699;42084;42931;2445;3838;0;0;164;0;0;237;0;0;0
"2";"033";"03";"4";"04";"000";"81";"54";"11";"48";"5";0;0;9480;32;9448;3495;4918;253;741;0;0;14;0;0;27;0;0;0
"2";"033";"03";"4";"59";"008";"51";"50";"16";"37";"5";0;0;647;1;646;225;371;8;41;0;0;1;0;0;0;0;0;0
"2";"033";"03";"4";"59";"008";"51";"50";"16";"37";"0";7986;690;6649;55;6594;2663;3483;180;250;0;0;5;0;0;13;0;0;0
"2";"033";"03";"4";"59";"019";"61";"24";"11";"33";"0";22914;2045;19485;133;19352;7351;10978;303;650;0;0;16;0;0;54;0;0;0
"2";"033";"03";"4";"59";"019";"61";"24";"11";"33";"5";0;0;1942;14;1928;598;1178;27;119;0;0;2;0;0;4;0;0;0
"2";"033";"03";"4";"59";"020";"51";"14";"15";"29";"0";8647;536;7575;62;7513;2347;4817;104;236;0;0;3;0;0;6;0;0;0
"2";"033";"03";"4";"59";"020";"51";"14";"15";"29";"5";0;0;503;1;502;116;342;8;36;0;0;0;0;0;0;0;0;0
"2";"033";"03";"4";"59";"021";"41";"66";"12";"38";"5";0;0;483;3;480;203;234;8;34;0;0;1;0;0;0;0;0;0
"2";"033";"03";"4";"59";"021";"41";"66";"12";"38";"0";6946;493;5899;36;5863;3000;2507;142;194;0;0;9;0;0;11;0;0;0
"2";"033";"03";"4";"59";"033";"51";"14";"14";"30";"5";0;0;917;2;915;211;631;18;54;0;0;1;0;0;0;0;0;0
"2";"033";"03";"4";"59";"033";"51";"14";"14";"30";"0";13587;966;11714;86;11628;3447;7526;241;374;0;0;21;0;0;19;0;0;0
"2";"034";"03";"2";"56";"001";"11";"96";"36";"18";"0";1415;109;1152;6;1146;477;612;19;36;0;0;0;0;0;2;0;0;0
"2";"034";"03";"2";"56";"002";"04";"95";"37";"20";"0";772;33;658;5;653;266;351;10;22;0;0;1;0;0;3;0;0;0
"2";"034";"03";"2";"56";"003";"21";"92";"34";"23";"0";1746;107;1428;15;1413;572;745;30;58;0;0;2;0;0;6;0;0;0
"2";"034";"03";"2";"56";"004";"31";"93";"51";"11";"0";2954;180;2311;11;2300;711;1474;59;53;0;0;1;0;0;2;0;0;0
"2";"034";"03";"2";"56";"005";"11";"89";"19";"22";"0";1239;69;1059;11;1048;571;434;10;30;0;0;1;0;0;2;0;0;0
"2";"034";"03";"2";"56";"006";"11";"92";"20";"24";"0";1283;78;1097;6;1091;572;461;12;45;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"007";"21";"91";"18";"34";"0";2323;195;1859;23;1836;910;812;55;57;0;0;2;0;0;0;0;0;0
"2";"034";"03";"2";"56";"008";"03";"91";"25";"26";"0";380;25;315;1;314;161;130;13;9;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"009";"04";"96";"41";"17";"0";405;34;321;1;320;152;147;13;7;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"010";"11";"92";"26";"32";"0";1201;63;989;4;985;446;470;29;38;0;0;0;0;0;2;0;0;0
"2";"034";"03";"2";"56";"011";"11";"95";"25";"25";"0";962;99;742;8;734;351;346;12;24;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"012";"11";"95";"42";"22";"0";1059;48;884;3;881;305;546;14;15;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"013";"21";"96";"53";"13";"0";1779;100;1403;6;1397;459;848;35;49;0;0;2;0;0;4;0;0;0
"2";"034";"03";"2";"56";"014";"31";"88";"20";"43";"0";3177;326;2485;20;2465;1154;1160;38;109;0;0;1;0;0;3;0;0;0
"2";"034";"03";"2";"56";"015";"04";"93";"35";"22";"0";751;48;601;1;600;222;342;6;29;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"016";"11";"94";"35";"19";"0";1547;83;1312;5;1307;485;767;14;36;0;0;1;0;0;4;0;0;0
"2";"034";"03";"2";"56";"017";"21";"93";"36";"19";"0";2134;214;1765;6;1759;786;873;30;66;0;0;0;0;0;4;0;0;0
"2";"034";"03";"2";"56";"018";"11";"93";"28";"30";"0";1335;75;1155;8;1147;603;498;16;23;0;0;1;0;0;6;0;0;0
"2";"034";"03";"2";"56";"019";"31";"84";"16";"35";"0";2547;216;2055;15;2040;880;1038;41;78;0;0;0;0;0;3;0;0;0
"2";"034";"03";"2";"56";"020";"11";"95";"36";"21";"0";716;136;547;2;545;198;320;18;9;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"56";"021";"31";"93";"27";"28";"0";3093;215;2548;19;2529;1107;1305;37;75;0;0;0;0;0;5;0;0;0
"2";"034";"03";"2";"56";"022";"61";"84";"12";"46";"0";23142;2185;18197;165;18032;8843;8165;312;657;0;0;10;0;0;45;0;0;0
"2";"034";"03";"2";"56";"022";"61";"84";"12";"46";"5";0;0;2125;8;2117;834;1054;40;177;0;0;4;0;0;8;0;0;0
"2";"034";"03";"2";"56";"023";"11";"96";"40";"13";"0";1024;25;853;5;848;280;521;19;27;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"024";"21";"95";"64";"07";"0";1677;56;1344;13;1331;402;840;34;46;0;0;0;0;0;9;0;0;0
"2";"034";"03";"2";"56";"025";"41";"88";"26";"26";"0";7342;556;5785;56;5729;2667;2724;115;199;0;0;8;0;0;16;0;0;0
"2";"034";"03";"2";"56";"025";"41";"88";"26";"26";"5";0;0;543;2;541;212;262;17;47;0;0;0;0;0;3;0;0;0
"2";"034";"03";"2";"56";"026";"21";"90";"40";"18";"0";1853;164;1491;12;1479;530;844;50;48;0;0;5;0;0;2;0;0;0
"2";"034";"03";"2";"56";"027";"04";"94";"17";"29";"0";639;58;538;6;532;226;280;12;13;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"56";"028";"04";"95";"48";"13";"0";643;41;535;1;534;212;275;9;37;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"56";"029";"11";"88";"32";"21";"0";1707;169;1408;8;1400;576;737;37;46;0;0;2;0;0;2;0;0;0
"2";"034";"03";"2";"56";"030";"41";"88";"35";"19";"5";0;0;211;2;209;68;109;4;26;0;0;0;0;0;2;0;0;0
"2";"034";"03";"2";"56";"030";"41";"88";"35";"19";"0";3944;218;3323;22;3301;1232;1864;88;110;0;0;0;0;0;7;0;0;0
"2";"034";"03";"2";"56";"031";"11";"93";"33";"16";"0";1039;60;901;4;897;359;491;13;31;0;0;0;0;0;3;0;0;0
"2";"034";"03";"2";"56";"032";"41";"90";"42";"22";"0";4660;307;3779;24;3755;1330;2250;67;96;0;0;6;0;0;6;0;0;0
"2";"034";"03";"2";"56";"032";"41";"90";"42";"22";"5";0;0;300;0;300;114;160;6;19;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"033";"31";"90";"39";"18";"0";3825;355;2992;24;2968;1147;1629;77;103;0;0;1;0;0;11;0;0;0
"2";"034";"03";"2";"56";"034";"31";"95";"58";"10";"0";2711;124;2092;13;2079;600;1351;50;67;0;0;4;0;0;7;0;0;0
"2";"034";"03";"2";"56";"035";"04";"98";"64";"07";"0";631;26;518;4;514;173;303;13;23;0;0;0;0;0;2;0;0;0
"2";"034";"03";"2";"56";"036";"21";"96";"42";"15";"0";1634;84;1387;14;1373;306;1009;14;41;0;0;0;0;0;3;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;307;1;306;108;173;8;16;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;261;0;261;119;118;1;23;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;413;1;412;176;188;9;36;0;0;2;0;0;1;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;623;7;616;214;311;14;76;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;266;0;266;96;150;2;18;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;683;1;682;211;406;19;45;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;466;0;466;161;263;17;24;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"56";"999";"00";"00";"00";"00";"5";0;0;396;0;396;145;210;5;32;0;0;0;0;0;4;0;0;0
"2";"034";"03";"2";"57";"001";"11";"89";"14";"31";"0";849;96;661;8;653;359;268;6;17;0;0;0;0;0;3;0;0;0
"2";"034";"03";"2";"57";"002";"21";"87";"29";"20";"0";1910;159;1604;10;1594;786;730;26;46;0;0;3;0;0;3;0;0;0
"2";"034";"03";"2";"57";"003";"41";"87";"26";"21";"0";5043;448;4176;25;4151;2088;1841;75;126;0;0;6;0;0;15;0;0;0
"2";"034";"03";"2";"57";"003";"41";"87";"26";"21";"5";0;0;433;1;432;188;214;8;16;0;0;0;0;0;6;0;0;0
"2";"034";"03";"2";"57";"004";"11";"79";"25";"18";"0";853;52;749;9;740;384;318;9;28;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"57";"005";"21";"85";"18";"49";"0";1711;369;1186;13;1173;476;630;30;35;0;0;0;0;0;2;0;0;0
"2";"034";"03";"2";"57";"006";"41";"81";"21";"44";"0";7074;896;5550;46;5504;2277;2829;166;213;0;0;6;0;0;13;0;0;0
"2";"034";"03";"2";"57";"007";"11";"77";"17";"32";"0";1220;95;1059;13;1046;497;510;12;24;0;0;1;0;0;2;0;0;0
"2";"034";"03";"2";"57";"008";"04";"89";"09";"28";"0";626;53;535;6;529;281;218;7;14;0;0;2;0;0;7;0;0;0
"2";"034";"03";"2";"57";"009";"61";"83";"15";"47";"0";15161;1926;11673;65;11608;5279;5564;248;467;0;0;13;0;0;37;0;0;0
"2";"034";"03";"2";"57";"009";"61";"83";"15";"47";"5";0;0;950;4;946;348;487;38;65;0;0;4;0;0;4;0;0;0
"2";"034";"03";"2";"57";"009";"61";"83";"15";"47";"5";0;0;873;6;867;309;483;29;45;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"57";"010";"31";"83";"16";"26";"0";2701;361;2153;19;2134;991;1054;30;55;0;0;1;0;0;3;0;0;0
"2";"034";"03";"2";"57";"011";"21";"75";"13";"42";"0";1860;120;1614;11;1603;801;726;29;45;0;0;1;0;0;1;0;0;0
"2";"034";"03";"2";"57";"012";"11";"82";"19";"39";"0";976;117;775;5;770;310;427;10;20;0;0;1;0;0;2;0;0;0
"2";"034";"03";"2";"57";"013";"11";"91";"17";"33";"0";1422;164;1148;15;1133;652;419;15;42;0;0;4;0;0;1;0;0;0
"2";"034";"03";"2";"57";"014";"11";"94";"23";"26";"0";1200;95;1006;5;1001;614;358;12;16;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"57";"015";"04";"85";"17";"36";"0";703;51;598;3;595;294;253;21;22;0;0;2;0;0;3;0;0;0
"2";"034";"03";"2";"57";"016";"21";"87";"27";"30";"0";1593;137;1384;7;1377;655;666;14;42;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"57";"017";"11";"87";"15";"22";"0";875;86;727;10;717;347;350;6;12;0;0;0;0;0;2;0;0;0
"2";"034";"03";"2";"57";"018";"31";"83";"15";"32";"0";2386;230;1987;19;1968;990;891;22;58;0;0;1;0;0;6;0;0;0
"2";"034";"03";"2";"57";"019";"11";"90";"29";"21";"0";932;68;787;5;782;333;408;23;17;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"57";"020";"31";"82";"09";"29";"0";3484;200;3015;19;2996;1818;1037;41;88;0;0;6;0;0;6;0;0;0
"2";"034";"03";"2";"57";"021";"11";"92";"29";"22";"0";748;31;649;4;645;285;329;12;19;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"57";"022";"04";"80";"18";"19";"0";643;63;536;4;532;245;254;13;20;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"57";"023";"11";"91";"26";"24";"0";1514;107;1298;12;1286;713;520;13;36;0;0;1;0;0;3;0;0;0
"2";"034";"03";"2";"57";"024";"04";"92";"21";"31";"0";650;46;541;7;534;299;210;8;16;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"57";"025";"11";"92";"18";"25";"0";1314;75;1121;10;1111;590;460;19;38;0;0;3;0;0;1;0;0;0
"2";"034";"03";"2";"57";"026";"31";"86";"11";"30";"0";3636;270;3060;22;3038;1769;1102;38;116;0;0;1;0;0;12;0;0;0
"2";"034";"03";"2";"57";"027";"04";"87";"17";"27";"0";579;48;490;2;488;224;244;6;13;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"57";"028";"51";"77";"12";"31";"0";8223;1146;6586;68;6518;3711;2463;115;200;0;0;13;0;0;16;0;0;0
"2";"034";"03";"2";"57";"028";"51";"77";"12";"31";"5";0;0;929;4;925;460;393;22;47;0;0;1;0;0;2;0;0;0
"2";"034";"03";"2";"57";"029";"04";"88";"22";"26";"0";699;59;607;4;603;261;316;11;15;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"57";"030";"11";"93";"21";"26";"0";966;44;849;7;842;436;367;12;26;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"57";"031";"61";"84";"19";"34";"0";20355;2221;16148;132;16016;7256;7702;472;501;0;0;21;0;0;64;0;0;0
"2";"034";"03";"2";"57";"031";"61";"84";"19";"34";"5";0;0;2136;8;2128;812;1102;73;126;0;0;4;0;0;11;0;0;0
"2";"034";"03";"2";"57";"032";"31";"78";"17";"37";"0";3690;382;3053;28;3025;1411;1424;65;111;0;0;4;0;0;10;0;0;0
"2";"034";"03";"2";"57";"033";"11";"80";"20";"24";"0";1453;141;1198;11;1187;601;534;13;36;0;0;0;0;0;3;0;0;0
"2";"034";"03";"2";"57";"034";"11";"92";"17";"29";"0";929;109;752;6;746;453;253;11;28;0;0;1;0;0;0;0;0;0
"2";"034";"03";"2";"57";"035";"61";"82";"13";"39";"5";0;0;1522;6;1516;728;638;45;94;0;0;5;0;0;6;0;0;0
"2";"034";"03";"2";"57";"035";"61";"82";"13";"39";"0";16815;1732;13703;144;13559;7018;5814;256;439;0;0;13;0;0;19;0;0;0
"2";"034";"03";"2";"57";"036";"11";"87";"23";"28";"0";1044;76;903;1;902;452;406;13;27;0;0;2;0;0;2;0;0;0
"2";"034";"03";"2";"57";"037";"04";"93";"42";"17";"0";730;43;629;3;626;221;388;3;13;0;0;0;0;0;1;0;0;0
"2";"034";"03";"2";"57";"038";"11";"91";"26";"18";"0";1242;113;1036;9;1027;501;444;19;61;0;0;2;0;0;0;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;367;1;366;169;155;13;29;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;670;4;666;240;374;24;23;0;0;2;0;0;3;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;929;4;925;383;455;26;59;0;0;2;0;0;0;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;614;1;613;346;223;10;29;0;0;3;0;0;2;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;364;1;363;140;193;6;24;0;0;0;0;0;0;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;1166;5;1161;473;587;28;70;0;0;3;0;0;0;0;0;0
"2";"034";"03";"2";"57";"999";"00";"00";"00";"00";"5";0;0;653;7;646;279;320;10;35;0;0;0;0;0;2;0;0;0
"2";"035";"03";"3";"53";"001";"11";"87";"42";"31";"0";1095;118;891;6;885;292;538;12;39;0;0;0;0;0;4;0;0;0
"2";"035";"03";"3";"53";"002";"11";"84";"34";"29";"0";987;83;823;8;815;259;465;26;63;0;0;0;0;0;2;0;0;0
"2";"035";"03";"3";"53";"003";"11";"71";"31";"45";"0";1520;209;1199;7;1192;275;805;48;56;0;0;3;0;0;5;0;0;0
