(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Leitband)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Name";"Bemerkungen"
"1";"146";"07";"1";"32";"055";"11";"07";"23";"26";"HORHAUSEN (WESTERWALD)";
"1";"146";"07";"1";"32";"056";"01";"93";"59";"16";"IDELBERG";
"1";"146";"07";"1";"32";"057";"03";"90";"33";"24";"INGELBACH ";
"1";"146";"07";"1";"32";"058";"02";"88";"32";"23";"ISERT ";
"1";"146";"07";"1";"32";"059";"04";"06";"08";"26";"KAUSEN";
"1";"146";"07";"1";"32";"060";"02";"87";"77";"07";"KESCHEID";
"1";"146";"07";"1";"32";"061";"02";"95";"50";"23";"KETTENHAUSEN";
"1";"146";"07";"1";"32";"062";"03";"82";"31";"22";"KIRCHEIB";
"1";"146";"07";"1";"32";"063";"41";"36";"10";"36";"KIRCHEN (SIEG)";
"1";"146";"07";"1";"32";"064";"02";"91";"48";"12";"KRAAM ";
"1";"146";"07";"1";"32";"065";"03";"12";"18";"31";"KRUNKEL ";
"1";"146";"07";"1";"32";"066";"04";"03";"09";"19";"MALBERG ";
"1";"146";"07";"1";"32";"067";"04";"79";"18";"28";"MAMMELZEN ";
"1";"146";"07";"1";"32";"068";"01";"95";"07";"37";"MAUDEN";
"1";"146";"07";"1";"32";"069";"03";"88";"40";"19";"MEHREN";
"1";"146";"07";"1";"32";"070";"03";"82";"36";"32";"MICHELBACH (WESTERWALD) ";
"1";"146";"07";"1";"32";"071";"04";"08";"08";"19";"MOLZHAIN";
"1";"146";"07";"1";"32";"072";"41";"38";"10";"37";"MUDERSBACH";
"1";"146";"07";"1";"32";"073";"04";"05";"11";"26";"NAUROTH ";
"1";"146";"07";"1";"32";"074";"04";"90";"28";"32";"NEITERSEN ";
"1";"146";"07";"1";"32";"075";"11";"85";"10";"32";"NIEDERDREISBACH ";
"1";"146";"07";"1";"32";"076";"31";"17";"12";"29";"NIEDERFISCHBACH ";
"1";"146";"07";"1";"32";"077";"01";"93";"49";"15";"NIEDERIRSEN ";
"1";"146";"07";"1";"32";"078";"03";"09";"14";"16";"NIEDERSTEINEBACH";
"1";"146";"07";"1";"32";"079";"03";"96";"10";"19";"NISTERBERG";
"1";"146";"07";"1";"32";"080";"11";"10";"16";"28";"KATZWINKEL (SIEG) ";
"1";"146";"07";"1";"32";"081";"04";"78";"22";"30";"OBERERBACH (WESTERWALD) ";
"1";"146";"07";"1";"32";"082";"04";"85";"43";"16";"OBERIRSEN ";
"1";"146";"07";"1";"32";"083";"04";"10";"24";"25";"OBERLAHR";
"1";"146";"07";"1";"32";"084";"02";"72";"20";"26";"OBERNAU ";
"1";"146";"07";"1";"32";"085";"03";"02";"25";"21";"OBERSTEINEBACH";
"1";"146";"07";"1";"32";"086";"03";"87";"27";"19";"OBERWAMBACH ";
"1";"146";"07";"1";"32";"087";"01";"98";"41";"08";"OELSEN";
"1";"146";"07";"1";"32";"088";"03";"90";"46";"13";"ORFGEN";
"1";"146";"07";"1";"32";"089";"03";"03";"17";"33";"PETERSLAHR";
"1";"146";"07";"1";"32";"090";"04";"10";"14";"28";"PLECKHAUSEN ";
"1";"146";"07";"1";"32";"091";"11";"82";"11";"29";"PRACHT";
"1";"146";"07";"1";"32";"092";"02";"82";"43";"17";"RACKSEN ";
"1";"146";"07";"1";"32";"093";"03";"91";"26";"22";"REIFERSCHEID";
"1";"146";"07";"1";"32";"094";"03";"84";"41";"16";"RETTERSEN ";
"1";"146";"07";"1";"32";"095";"04";"05";"11";"32";"ROSENHEIM (LANDKREIS ALTENKIRCHEN)";
"1";"146";"07";"1";"32";"096";"11";"23";"12";"29";"ROTH";
"1";"146";"07";"1";"32";"097";"03";"69";"45";"18";"ROTT";
"1";"146";"07";"1";"32";"098";"21";"22";"07";"30";"SCHEUERFELD ";
"1";"146";"07";"1";"32";"099";"03";"90";"17";"39";"SCHOENEBERG ";
"1";"146";"07";"1";"32";"100";"02";"87";"65";"10";"SCHUERDT";
"1";"146";"07";"1";"32";"101";"03";"67";"06";"34";"SCHUTZBACH";
"1";"146";"07";"1";"32";"102";"02";"54";"46";"17";"SEELBACH BEI HAMM (SIEG)";
"1";"146";"07";"1";"32";"103";"03";"91";"42";"27";"SEELBACH (WESTERWALD) ";
"1";"146";"07";"1";"32";"104";"01";"94";"32";"20";"SEIFEN";
"1";"146";"07";"1";"32";"105";"04";"05";"03";"27";"SELBACH (SIEG)";
"1";"146";"07";"1";"32";"106";"02";"91";"38";"21";"SOERTH";
"1";"146";"07";"1";"32";"107";"11";"12";"06";"23";"STEINEBACH";
"1";"146";"07";"1";"32";"108";"04";"08";"08";"30";"STEINEROTH";
"1";"146";"07";"1";"32";"109";"03";"94";"22";"18";"STUERZELBACH";
"1";"146";"07";"1";"32";"110";"01";"67";"47";"26";"VOLKERZEN ";
"1";"146";"07";"1";"32";"111";"11";"35";"11";"36";"WALLMENROTH ";
"1";"146";"07";"1";"32";"112";"02";"85";"42";"13";"WALTERSCHEN ";
"1";"146";"07";"1";"32";"113";"21";"92";"09";"23";"WEITEFELD ";
"1";"146";"07";"1";"32";"114";"02";"87";"34";"16";"WERKHAUSEN";
"1";"146";"07";"1";"32";"115";"11";"79";"29";"30";"WEYERBUSCH";
"1";"146";"07";"1";"32";"116";"04";"14";"11";"21";"WILLROTH";
"1";"146";"07";"1";"32";"117";"41";"20";"15";"39";"WISSEN, STADT ";
"1";"146";"07";"1";"32";"118";"03";"85";"36";"29";"WOELMERSEN";
"1";"146";"07";"1";"32";"119";"01";"96";"36";"14";"ZIEGENHAIN";
"1";"146";"07";"1";"32";"201";"04";"91";"34";"19";"BEROD BEI HACHENBURG";
"1";"146";"07";"1";"32";"501";"31";"70";"23";"47";"ALTENKIRCHEN (WESTERWALD), STADT";
"1";"146";"07";"1";"32";"999";"00";"00";"00";"00";;"Ü"
"1";"146";"07";"1";"38";"002";"11";"86";"20";"25";"ANHAUSEN";
"1";"146";"07";"1";"38";"003";"41";"12";"33";"24";"ASBACH";
"1";"146";"07";"1";"38";"004";"41";"14";"15";"37";"BAD HOENNINGEN, STADT ";
"1";"146";"07";"1";"38";"005";"04";"89";"20";"29";"BONEFELD";
"1";"146";"07";"1";"38";"006";"11";"15";"20";"20";"BREITSCHEID ";
"1";"146";"07";"1";"38";"007";"21";"18";"18";"31";"HAUSEN (WIED) ";
"1";"146";"07";"1";"38";"008";"04";"10";"14";"30";"BRUCHHAUSEN ";
"1";"146";"07";"1";"38";"009";"11";"07";"10";"36";"DATTENBERG";
"1";"146";"07";"1";"38";"010";"02";"81";"20";"36";"DATZEROTH ";
"1";"146";"07";"1";"38";"011";"04";"89";"28";"24";"DERNBACH";
"1";"146";"07";"1";"38";"012";"31";"76";"29";"33";"DIERDORF, STADT ";
"1";"146";"07";"1";"38";"013";"04";"81";"26";"32";"DOETTESFELD ";
"1";"146";"07";"1";"38";"014";"04";"84";"22";"26";"DUERRHOLZ ";
"1";"146";"07";"1";"38";"015";"11";"80";"30";"37";"EHLSCHEID ";
"1";"146";"07";"1";"38";"019";"21";"13";"16";"38";"ERPEL ";
"1";"146";"07";"1";"38";"023";"11";"09";"15";"22";"GROSSMAISCHEID";
"1";"146";"07";"1";"38";"024";"03";"10";"19";"27";"HAMMERSTEIN ";
"1";"146";"07";"1";"38";"025";"03";"75";"07";"13";"HANROTH ";
"1";"146";"07";"1";"38";"026";"04";"87";"39";"17";"HARDERT ";
"1";"146";"07";"1";"38";"027";"03";"82";"22";"32";"HARSCHBACH";
"1";"146";"07";"1";"38";"030";"04";"87";"32";"21";"HUEMMERICH";
"1";"146";"07";"1";"38";"031";"04";"07";"11";"30";"ISENBURG";
"1";"146";"07";"1";"38";"034";"04";"10";"14";"25";"KLEINMAISCHEID";
"1";"146";"07";"1";"38";"036";"04";"15";"22";"33";"KURTSCHEID";
"1";"146";"07";"1";"38";"037";"11";"06";"11";"43";"LEUBSDORF ";
"1";"146";"07";"1";"38";"038";"21";"09";"19";"36";"LEUTESDORF";
"1";"146";"07";"1";"38";"040";"03";"90";"10";"34";"LINKENBACH";
"1";"146";"07";"1";"38";"041";"41";"17";"18";"45";"LINZ AM RHEIN, STADT";
"1";"146";"07";"1";"38";"042";"03";"89";"24";"13";"MEINBORN";
"1";"146";"07";"1";"38";"043";"21";"75";"11";"46";"MELSBACH";
"1";"146";"07";"1";"38";"044";"41";"09";"22";"24";"NEUSTADT (WIED) ";
"1";"146";"07";"1";"38";"045";"71";"44";"13";"43";"NEUWIED, STADT";
"1";"146";"07";"1";"38";"047";"11";"07";"23";"30";"NIEDERBREITBACH ";
"1";"146";"07";"1";"38";"048";"03";"92";"27";"22";"NIEDERHOFEN ";
"1";"146";"07";"1";"38";"050";"03";"84";"42";"21";"NIEDERWAMBACH ";
"1";"146";"07";"1";"38";"052";"04";"88";"34";"21";"OBERDREIS ";
"1";"146";"07";"1";"38";"053";"04";"92";"34";"21";"OBERHONNEFELD-GIEREND ";
"1";"146";"07";"1";"38";"054";"03";"94";"41";"31";"OBERRADEN ";
"1";"146";"07";"1";"38";"055";"04";"16";"11";"38";"OCKENFELS ";
"1";"146";"07";"1";"38";"057";"11";"85";"20";"31";"PUDERBACH ";
"1";"146";"07";"1";"38";"058";"03";"90";"14";"11";"RATZERT ";
"1";"146";"07";"1";"38";"059";"11";"79";"21";"30";"RAUBACH ";
"1";"146";"07";"1";"38";"061";"21";"77";"24";"45";"RENGSDORF ";
"1";"146";"07";"1";"38";"062";"31";"25";"16";"47";"RHEINBREITBACH";
"1";"146";"07";"1";"38";"063";"31";"11";"10";"38";"RHEINBROHL";
"1";"146";"07";"1";"38";"064";"04";"87";"20";"23";"RODENBACH BEI PUDERBACH ";
"1";"146";"07";"1";"38";"065";"11";"09";"27";"26";"ROSSBACH";
"1";"146";"07";"1";"38";"066";"04";"89";"18";"38";"RUESCHEID ";
"1";"146";"07";"1";"38";"068";"21";"07";"21";"26";"SANKT KATHARINEN (LANDKREIS NEUWIED)";
"1";"146";"07";"1";"38";"069";"02";"12";"09";"33";"STEBACH ";
"1";"146";"07";"1";"38";"070";"04";"81";"33";"29";"STEIMEL ";
"1";"146";"07";"1";"38";"071";"11";"83";"25";"30";"STRASSENHAUS";
"1";"146";"07";"1";"38";"072";"04";"84";"22";"21";"THALHAUSEN";
"1";"146";"07";"1";"38";"073";"31";"15";"19";"39";"UNKEL, STADT";
"1";"146";"07";"1";"38";"074";"11";"84";"25";"28";"URBACH";
"1";"146";"07";"1";"38";"075";"21";"15";"12";"28";"VETTELSCHOSS";
"1";"146";"07";"1";"38";"076";"11";"08";"20";"46";"WALDBREITBACH ";
"1";"146";"07";"1";"38";"077";"21";"13";"20";"26";"WINDHAGEN ";
"1";"146";"07";"1";"38";"078";"04";"88";"32";"13";"WOLDERT ";
"1";"146";"07";"1";"38";"080";"21";"11";"26";"24";"BUCHHOLZ (WESTERWALD) ";
"1";"146";"07";"1";"38";"201";"03";"11";"18";"24";"MARIENHAUSEN";
"1";"146";"07";"1";"38";"501";"11";"10";"14";"38";"KASBACH-OHLENBERG ";
"1";"146";"07";"1";"38";"999";"00";"00";"00";"00";;"Ü"
"1";"147";"07";"1";"31";"001";"21";"10";"24";"40";"ADENAU, STADT ";
"1";"147";"07";"1";"31";"002";"11";"10";"18";"27";"AHRBRUECK ";
"1";"147";"07";"1";"31";"003";"11";"06";"25";"37";"ALTENAHR";
"1";"147";"07";"1";"31";"004";"03";"08";"28";"31";"ANTWEILER ";
"1";"147";"07";"1";"31";"005";"03";"04";"39";"21";"AREMBERG";
"1";"147";"07";"1";"31";"006";"41";"20";"26";"41";"BAD BREISIG, STADT";
"1";"147";"07";"1";"31";"007";"61";"18";"16";"49";"BAD NEUENAHR-AHRWEILER, STADT ";
"1";"147";"07";"1";"31";"008";"03";"03";"31";"13";"BARWEILER ";
"1";"147";"07";"1";"31";"009";"01";"00";"62";"03";"BAULER";
"1";"147";"07";"1";"31";"011";"11";"06";"22";"25";"BERG";
"1";"147";"07";"1";"31";"014";"21";"08";"16";"36";"BROHL-LUETZING";
"1";"147";"07";"1";"31";"015";"02";"06";"45";"11";"DANKERATH ";
"1";"147";"07";"1";"31";"016";"03";"02";"14";"19";"DEDENBACH ";
"1";"147";"07";"1";"31";"017";"11";"03";"26";"27";"DERNAU";
"1";"147";"07";"1";"31";"018";"03";"00";"47";"15";"DORSEL";
"1";"147";"07";"1";"31";"021";"01";"00";"35";"15";"EICHENBACH";
"1";"147";"07";"1";"31";"022";"01";"04";"12";"14";"FUCHSHOFEN";
"1";"147";"07";"1";"31";"025";"04";"05";"25";"21";"GOENNERSDORF";
"1";"147";"07";"1";"31";"026";"02";"13";"18";"15";"HARSCHEID ";
"1";"147";"07";"1";"31";"027";"03";"03";"62";"12";"HECKENBACH";
"1";"147";"07";"1";"31";"028";"03";"01";"19";"08";"HERSCHBROICH";
"1";"147";"07";"1";"31";"029";"04";"04";"18";"31";"HOENNINGEN";
"1";"147";"07";"1";"31";"030";"03";"02";"35";"10";"HOFFELD ";
"1";"147";"07";"1";"31";"032";"02";"02";"23";"45";"HONERATH";
"1";"147";"07";"1";"31";"033";"03";"02";"27";"14";"HUEMMEL ";
"1";"147";"07";"1";"31";"034";"03";"06";"21";"19";"INSUL ";
"1";"147";"07";"1";"31";"036";"03";"13";"17";"36";"KALENBORN ";
"1";"147";"07";"1";"31";"037";"03";"08";"39";"15";"KALTENBORN";
"1";"147";"07";"1";"31";"039";"04";"02";"26";"15";"KESSELING ";
"1";"147";"07";"1";"31";"040";"03";"04";"35";"13";"KIRCHSAHR ";
"1";"147";"07";"1";"31";"041";"03";"03";"19";"22";"KOENIGSFELD ";
"1";"147";"07";"1";"31";"042";"02";"03";"34";"05";"KOTTENBORN";
"1";"147";"07";"1";"31";"044";"03";"07";"27";"21";"LEIMBACH";
"1";"147";"07";"1";"31";"047";"03";"02";"26";"15";"LIND";
"1";"147";"07";"1";"31";"049";"04";"05";"47";"22";"MAYSCHOSS ";
"1";"147";"07";"1";"31";"050";"02";"11";"13";"18";"MEUSPATH";
"1";"147";"07";"1";"31";"051";"03";"00";"25";"13";"MUELLENBACH ";
"1";"147";"07";"1";"31";"052";"03";"10";"30";"18";"MUESCH";
"1";"147";"07";"1";"31";"054";"04";"03";"11";"25";"NIEDERDUERENBACH";
"1";"147";"07";"1";"31";"055";"21";"07";"22";"26";"NIEDERZISSEN";
"1";"147";"07";"1";"31";"058";"02";"12";"36";"28";"NUERBURG";
"1";"147";"07";"1";"31";"059";"04";"02";"13";"10";"OBERDUERENBACH";
"1";"147";"07";"1";"31";"060";"04";"06";"19";"21";"OBERZISSEN";
"1";"147";"07";"1";"31";"062";"02";"01";"49";"12";"OHLENHARD ";
"1";"147";"07";"1";"31";"065";"02";"04";"41";"09";"POMSTER ";
"1";"147";"07";"1";"31";"066";"03";"06";"24";"15";"QUIDDELBACH ";
"1";"147";"07";"1";"31";"068";"04";"04";"40";"22";"RECH";
"1";"147";"07";"1";"31";"069";"04";"02";"23";"10";"REIFFERSCHEID ";
"1";"147";"07";"1";"31";"070";"51";"22";"16";"45";"REMAGEN, STADT";
"1";"147";"07";"1";"31";"072";"02";"03";"32";"15";"RODDER";
"1";"147";"07";"1";"31";"073";"04";"04";"27";"18";"SCHALKENBACH";
"1";"147";"07";"1";"31";"074";"04";"05";"21";"20";"SCHULD";
"1";"147";"07";"1";"31";"075";"02";"02";"56";"00";"SENSCHEID ";
"1";"147";"07";"1";"31";"076";"01";"11";"14";"10";"SIERSCHEID";
"1";"147";"07";"1";"31";"077";"51";"14";"15";"38";"SINZIG, STADT ";
"1";"147";"07";"1";"31";"079";"01";"00";"66";"00";"TRIERSCHEID ";
"1";"147";"07";"1";"31";"081";"04";"02";"17";"30";"WALDORF ";
"1";"147";"07";"1";"31";"082";"04";"04";"31";"16";"WERSHOFEN ";
"1";"147";"07";"1";"31";"083";"03";"01";"43";"10";"WIESEMSCHEID";
"1";"147";"07";"1";"31";"084";"03";"08";"19";"25";"WIMBACH ";
"1";"147";"07";"1";"31";"085";"02";"01";"32";"10";"WINNERATH ";
"1";"147";"07";"1";"31";"086";"02";"03";"47";"14";"WIRFT ";
"1";"147";"07";"1";"31";"090";"41";"09";"22";"28";"GRAFSCHAFT";
"1";"147";"07";"1";"31";"201";"02";"06";"29";"16";"BRENK ";
"1";"147";"07";"1";"31";"202";"31";"11";"17";"34";"BURGBROHL ";
"1";"147";"07";"1";"31";"204";"02";"06";"22";"11";"GALENBERG ";
"1";"147";"07";"1";"31";"205";"04";"03";"16";"38";"GLEES ";
"1";"147";"07";"1";"31";"206";"03";"01";"15";"12";"HOHENLEIMBACH ";
"1";"147";"07";"1";"31";"208";"04";"04";"26";"10";"SPESSART";
"1";"147";"07";"1";"31";"209";"04";"09";"28";"23";"WASSENACH ";
"1";"147";"07";"1";"31";"210";"11";"05";"28";"20";"WEHR";
"1";"147";"07";"1";"31";"211";"11";"03";"23";"22";"WEIBERN ";
"1";"147";"07";"1";"31";"501";"04";"05";"24";"22";"DUEMPELFELD ";
"1";"147";"07";"1";"31";"502";"11";"06";"24";"31";"KEMPENICH ";
"1";"147";"07";"1";"31";"999";"00";"00";"00";"00";;"Ü"
"1";"147";"07";"1";"37";"001";"01";"03";"35";"13";"ACHT";
"1";"147";"07";"1";"37";"003";"61";"18";"14";"44";"ANDERNACH, STADT";
"1";"147";"07";"1";"37";"004";"03";"02";"36";"15";"ANSCHAU ";
"1";"147";"07";"1";"37";"006";"03";"06";"04";"12";"ARFT";
"1";"147";"07";"1";"37";"007";"04";"04";"23";"17";"BAAR";
"1";"147";"07";"1";"37";"008";"11";"06";"16";"27";"BELL";
"1";"147";"07";"1";"37";"011";"03";"06";"15";"12";"BERMEL";
"1";"147";"07";"1";"37";"014";"04";"07";"28";"19";"BOOS";
"1";"147";"07";"1";"37";"019";"03";"05";"35";"08";"DITSCHEID ";
"1";"147";"07";"1";"37";"023";"02";"01";"49";"15";"EINIG ";
"1";"147";"07";"1";"37";"025";"21";"05";"14";"26";"ETTRINGEN ";
"1";"147";"07";"1";"37";"027";"03";"03";"36";"13";"GAPPENACH ";
"1";"147";"07";"1";"37";"029";"03";"01";"49";"18";"GERING";
"1";"147";"07";"1";"37";"030";"01";"03";"55";"18";"GIERSCHNACH ";
"1";"147";"07";"1";"37";"034";"03";"01";"21";"15";"HAUSTEN ";
"1";"147";"07";"1";"37";"035";"03";"01";"29";"11";"HERRESBACH";
"1";"147";"07";"1";"37";"036";"03";"10";"20";"22";"HIRTEN";
"1";"147";"07";"1";"37";"041";"03";"03";"46";"22";"KALT";
"1";"147";"07";"1";"37";"043";"04";"02";"39";"22";"KEHRIG";
"1";"147";"07";"1";"37";"048";"03";"06";"44";"26";"KERBEN";
"1";"147";"07";"1";"37";"049";"04";"02";"18";"25";"KIRCHWALD ";
"1";"147";"07";"1";"37";"053";"03";"02";"33";"20";"KOLLIG";
"1";"147";"07";"1";"37";"055";"21";"05";"13";"39";"KOTTENHEIM";
"1";"147";"07";"1";"37";"056";"04";"16";"12";"24";"KRETZ ";
"1";"147";"07";"1";"37";"057";"31";"07";"18";"31";"KRUFT ";
"1";"147";"07";"1";"37";"060";"04";"02";"10";"21";"LANGENFELD";
"1";"147";"07";"1";"37";"061";"01";"02";"08";"26";"LANGSCHEID";
"1";"147";"07";"1";"37";"063";"01";"00";"67";"04";"LIND";
"1";"147";"07";"1";"37";"065";"04";"05";"28";"21";"LONNIG";
"1";"147";"07";"1";"37";"066";"03";"00";"37";"13";"LUXEM ";
"1";"147";"07";"1";"37";"068";"61";"11";"16";"43";"MAYEN, STADT";
"1";"147";"07";"1";"37";"069";"41";"12";"14";"41";"MENDIG, STADT ";
"1";"147";"07";"1";"37";"070";"04";"04";"31";"20";"MERTLOCH";
"1";"147";"07";"1";"37";"074";"04";"05";"24";"29";"MONREAL ";
"1";"147";"07";"1";"37";"077";"03";"02";"38";"13";"MUENK ";
"1";"147";"07";"1";"37";"079";"03";"03";"21";"25";"NACHTSHEIM";
"1";"147";"07";"1";"37";"080";"03";"05";"45";"14";"NAUNHEIM";
"1";"147";"07";"1";"37";"081";"31";"09";"15";"37";"NICKENICH ";
"1";"147";"07";"1";"37";"086";"31";"05";"22";"27";"OCHTENDUNG";
"1";"147";"07";"1";"37";"087";"03";"03";"32";"19";"PILLIG";
"1";"147";"07";"1";"37";"088";"41";"10";"14";"32";"PLAIDT";
"1";"147";"07";"1";"37";"089";"31";"05";"26";"28";"POLCH ";
"1";"147";"07";"1";"37";"092";"03";"04";"27";"11";"REUDELSTERZ ";
"1";"147";"07";"1";"37";"093";"11";"01";"16";"17";"RIEDEN";
"1";"147";"07";"1";"37";"095";"04";"02";"36";"22";"RUEBER";
"1";"147";"07";"1";"37";"096";"21";"11";"18";"30";"SAFFIG";
"1";"147";"07";"1";"37";"097";"04";"08";"12";"37";"SANKT JOHANN";
"1";"147";"07";"1";"37";"099";"02";"05";"31";"04";"SIEBENBACH";
"1";"147";"07";"1";"37";"101";"11";"06";"26";"27";"THUER ";
"1";"147";"07";"1";"37";"105";"03";"09";"26";"27";"VIRNEBURG ";
"1";"147";"07";"1";"37";"106";"03";"07";"15";"18";"VOLKESFELD";
"1";"147";"07";"1";"37";"110";"03";"01";"28";"17";"WEILER";
"1";"147";"07";"1";"37";"113";"01";"00";"31";"11";"WELSCHENBACH";
"1";"147";"07";"1";"37";"114";"03";"02";"41";"17";"WIERSCHEM ";
"1";"147";"07";"1";"37";"501";"21";"05";"39";"25";"MUENSTERMAIFELD, STADT";
"1";"147";"07";"1";"37";"502";"11";"08";"26";"23";"WELLING ";
"1";"147";"07";"1";"37";"999";"00";"00";"00";"00";;"Ü"
"1";"148";"07";"1";"11";"000";"81";"25";"11";"61";"KOBLENZ, STADT";
"1";"148";"07";"1";"37";"201";"04";"08";"31";"36";"ALKEN ";
"1";"148";"07";"1";"37";"202";"21";"09";"16";"38";"BASSENHEIM";
"1";"148";"07";"1";"37";"203";"51";"21";"11";"37";"BENDORF, STADT";
"1";"148";"07";"1";"37";"204";"11";"11";"13";"47";"BREY";
"1";"148";"07";"1";"37";"205";"04";"08";"33";"33";"BRODENBACH";
"1";"148";"07";"1";"37";"206";"04";"06";"27";"33";"BURGEN";
"1";"148";"07";"1";"37";"207";"21";"08";"31";"35";"DIEBLICH";
"1";"148";"07";"1";"37";"209";"11";"11";"16";"39";"KALTENENGERS";
"1";"148";"07";"1";"37";"211";"21";"12";"21";"33";"KETTIG";
"1";"148";"07";"1";"37";"212";"21";"08";"26";"33";"KOBERN-GONDORF";
"1";"148";"07";"1";"37";"215";"03";"01";"19";"19";"MACKEN";
"1";"148";"07";"1";"37";"216";"41";"07";"15";"38";"MUELHEIM-KAERLICH ";
"1";"148";"07";"1";"37";"217";"11";"04";"15";"49";"NIEDERFELL";
"1";"148";"07";"1";"37";"218";"11";"06";"30";"30";"NIEDERWERTH ";
"1";"148";"07";"1";"37";"219";"04";"06";"25";"31";"NOERTERSHAUSEN";
"1";"148";"07";"1";"37";"220";"04";"06";"24";"32";"OBERFELL";
"1";"148";"07";"1";"37";"221";"21";"10";"17";"37";"RHENS ";
"1";"148";"07";"1";"37";"222";"21";"12";"16";"45";"SANKT SEBASTIAN ";
"1";"148";"07";"1";"37";"223";"21";"10";"14";"48";"SPAY";
"1";"148";"07";"1";"37";"224";"21";"21";"13";"55";"URBAR ";
"1";"148";"07";"1";"37";"225";"21";"09";"10";"43";"URMITZ";
"1";"148";"07";"1";"37";"226";"41";"19";"14";"53";"VALLENDAR, STADT";
"1";"148";"07";"1";"37";"227";"21";"22";"14";"55";"WALDESCH";
"1";"148";"07";"1";"37";"228";"41";"15";"11";"30";"WEISSENTHURM, STADT ";
"1";"148";"07";"1";"37";"229";"21";"12";"15";"42";"WEITERSBURG ";
"1";"148";"07";"1";"37";"230";"21";"76";"32";"35";"WINNINGEN ";
"1";"148";"07";"1";"37";"231";"04";"05";"32";"20";"WOLKEN";
"1";"148";"07";"1";"37";"503";"21";"06";"22";"37";"LOEF";
"1";"148";"07";"1";"37";"504";"11";"06";"31";"33";"LEHMEN";
"1";"148";"07";"1";"37";"999";"00";"00";"00";"00";;"Ü"
"1";"148";"07";"1";"40";"005";"02";"97";"57";"05";"BADENHARD ";
"1";"148";"07";"1";"40";"014";"03";"02";"30";"17";"BICKENBACH";
"1";"148";"07";"1";"40";"016";"02";"15";"66";"04";"BIRKHEIM";
"1";"148";"07";"1";"40";"025";"04";"03";"31";"18";"DAMSCHEID ";
"1";"148";"07";"1";"40";"031";"03";"02";"17";"28";"DOERTH";
"1";"148";"07";"1";"40";"036";"31";"18";"28";"35";"EMMELSHAUSEN";
"1";"148";"07";"1";"40";"043";"11";"05";"21";"21";"GONDERSHAUSEN ";
"1";"148";"07";"1";"40";"045";"11";"11";"28";"29";"HALSENBACH";
"1";"148";"07";"1";"40";"047";"02";"00";"47";"09";"HAUSBAY ";
"1";"148";"07";"1";"40";"060";"03";"48";"38";"16";"HUNGENROTH";
"1";"148";"07";"1";"40";"063";"03";"01";"24";"18";"KARBACH ";
"1";"148";"07";"1";"40";"075";"03";"02";"13";"21";"KRATZENBURG ";
"1";"148";"07";"1";"40";"080";"03";"22";"33";"11";"LAUDERT ";
"1";"148";"07";"1";"40";"084";"04";"06";"22";"21";"LEININGEN ";
"1";"148";"07";"1";"40";"087";"03";"01";"22";"27";"LINGERHAHN";
"1";"148";"07";"1";"40";"089";"02";"05";"43";"17";"MAISBORN";
"1";"148";"07";"1";"40";"093";"03";"04";"36";"14";"MERMUTH ";
"1";"148";"07";"1";"40";"098";"01";"04";"46";"12";"MUEHLPFAD ";
"1";"148";"07";"1";"40";"102";"03";"07";"36";"12";"NEY ";
"1";"148";"07";"1";"40";"104";"04";"03";"22";"32";"NIEDERBURG";
"1";"148";"07";"1";"40";"108";"02";"65";"61";"17";"NIEDERT ";
"1";"148";"07";"1";"40";"110";"03";"17";"20";"15";"NORATH";
"1";"148";"07";"1";"40";"112";"31";"10";"27";"38";"OBERWESEL, STADT";
"1";"148";"07";"1";"40";"116";"03";"07";"29";"19";"PERSCHEID ";
"1";"148";"07";"1";"40";"117";"04";"43";"21";"23";"PFALZFELD ";
"1";"148";"07";"1";"40";"133";"31";"49";"24";"37";"SANKT GOAR, STADT ";
"1";"148";"07";"1";"40";"140";"02";"00";"40";"13";"SCHWALL ";
"1";"148";"07";"1";"40";"149";"02";"00";"48";"12";"THOERLINGEN ";
"1";"148";"07";"1";"40";"156";"02";"92";"55";"04";"UTZENHAIN ";
"1";"148";"07";"1";"40";"161";"03";"02";"43";"18";"WIEBELSHEIM ";
"1";"148";"07";"1";"40";"201";"03";"04";"34";"21";"BEULICH ";
"1";"148";"07";"1";"40";"205";"03";"01";"43";"11";"MORSHAUSEN";
"1";"148";"07";"1";"40";"501";"51";"18";"18";"43";"BOPPARD, STADT";
"1";"148";"07";"1";"40";"999";"00";"00";"00";"00";;"Ü"
"1";"149";"07";"1";"35";"001";"11";"06";"27";"30";"ALF ";
"1";"149";"07";"1";"35";"002";"04";"08";"24";"37";"ALFLEN";
"1";"149";"07";"1";"35";"003";"03";"20";"28";"16";"ALTLAY";
"1";"149";"07";"1";"35";"004";"03";"03";"25";"14";"ALTSTRIMMIG ";
"1";"149";"07";"1";"35";"005";"03";"04";"25";"20";"AUDERATH";
"1";"149";"07";"1";"35";"007";"02";"03";"47";"23";"BEILSTEIN ";
