(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1990 (Erststimmen nach Gemeinden)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde und Gemeinde";"Wahlbezirk";"Bezirksart";"Wahlberechtigte (A)";"Wahlberechtigte ohne Sperrvermerk (A1)";"Wahlberechtigte mit Sperrvermerk (A2)";"Wahlberechtigte nach § 25 Abs. 2 BWO (A3)";"Wähler (B)";"Wähler mit Wahlschein (B1)";"Ungültig";"Gültig";"CDU/CSU";"SPD";"FDP";"GRÜNE";"PDS";"DSU";"B90/Gr";"BP";"DDD";"BSA";"LIGA";"CM";"ÖKO-UNION";"DIE GRAUEN";"Mündige Bürger";"REP";"FRAUEN";"NPD";"ÖDP";"Patrioten";"SpAD";"VAA";"EFP";"Übrige"
"311";"14";"0";"37";"000500";"000000";"0";204;201;3;0;159;0;6;153;95;36;17;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"311";"14";"0";"37";"000520";"000000";"0";534;527;7;0;430;0;7;423;240;110;39;0;0;6;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"311";"14";"0";"37";"000550";"000000";"0";612;585;27;0;499;0;7;492;212;133;63;0;0;8;71;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
"311";"14";"0";"37";"000560";"000000";"0";563;554;9;0;415;0;10;405;221;107;34;0;0;4;36;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
"311";"14";"0";"37";"000570";"000000";"0";9500;9051;449;0;6908;2;165;6743;3344;1876;681;0;0;113;681;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0
"311";"14";"0";"37";"000590";"000000";"0";634;620;14;0;486;0;14;472;219;120;63;0;0;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"311";"14";"0";"37";"000600";"000000";"0";3228;3056;172;0;2428;4;93;2335;1085;634;294;0;0;38;263;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
"311";"14";"0";"37";"000630";"000000";"0";6099;5918;181;0;4639;2;120;4519;2408;1205;354;0;0;274;256;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
"311";"14";"0";"37";"000999";"000000";"5";0;0;0;0;3385;3385;118;3267;1498;841;382;0;0;64;468;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
"312";"14";"0";"21";"000010";"000000";"0";226;222;4;0;152;0;3;149;84;28;9;0;19;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000020";"000000";"0";297;292;5;0;208;0;11;197;131;30;6;0;14;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000030";"000000";"0";597;591;6;0;448;0;17;431;253;85;38;0;28;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000040";"000000";"0";307;299;8;0;236;0;6;230;113;78;12;0;13;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000060";"000000";"0";322;319;3;0;242;0;13;229;151;38;23;0;5;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000070";"000000";"0";20920;20387;533;0;14310;6;307;14003;7678;2578;1153;0;1659;0;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000080";"000000";"0";333;332;1;0;228;0;9;219;116;50;17;0;19;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000090";"000000";"0";770;756;14;0;594;0;16;578;381;102;41;0;38;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000110";"000000";"0";370;365;5;0;243;0;6;237;173;27;16;0;12;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000120";"000000";"0";534;525;9;0;376;0;7;369;217;50;26;0;41;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000130";"000000";"0";839;808;31;0;649;0;14;635;405;121;53;0;24;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000140";"000000";"0";647;638;9;0;495;0;13;482;319;87;27;0;27;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000180";"000000";"0";777;746;31;0;560;0;11;549;350;82;42;0;47;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000200";"000000";"0";6520;6294;226;0;4594;1;105;4489;2352;929;512;0;395;0;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000210";"000000";"0";454;447;7;0;346;0;12;334;209;57;36;0;17;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000230";"000000";"0";503;492;11;0;347;0;12;335;207;64;18;0;26;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000240";"000000";"0";386;371;15;0;273;0;9;264;152;47;19;0;22;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000270";"000000";"0";6754;6404;350;0;4679;1;131;4548;2302;1041;584;0;387;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000290";"000000";"0";334;334;0;0;252;0;2;250;181;33;7;0;10;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000300";"000000";"0";636;630;6;0;365;0;12;353;212;74;32;0;16;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000340";"000000";"0";270;266;4;0;215;4;5;210;126;32;18;0;20;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000350";"000000";"0";870;859;11;0;629;0;20;609;368;107;42;0;54;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000360";"000000";"0";972;944;28;0;718;0;17;701;445;118;65;0;35;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000370";"000000";"0";568;561;7;0;424;1;21;403;271;76;26;0;13;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000380";"000000";"0";670;648;22;0;487;0;10;477;300;84;48;0;24;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000390";"000000";"0";369;365;4;0;298;0;17;281;186;59;6;0;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000410";"000000";"0";1724;1707;17;0;1213;2;26;1187;678;250;91;0;101;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000440";"000000";"0";891;878;13;0;592;0;10;582;342;122;39;0;44;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000450";"000000";"0";334;318;16;0;235;0;2;233;155;35;13;0;8;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000470";"000000";"0";6206;5980;226;0;4406;1;134;4272;2470;837;389;0;345;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000500";"000000";"0";484;475;9;0;356;0;10;346;201;75;19;0;30;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000530";"000000";"0";304;298;6;0;225;0;5;220;142;29;29;0;5;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000540";"000000";"0";464;461;3;0;298;1;25;273;143;68;17;0;24;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000550";"000000";"0";221;219;2;0;170;0;5;165;90;37;9;0;15;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000560";"000000";"0";7626;7116;510;0;5041;5;117;4924;2457;1076;565;0;557;0;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000580";"000000";"0";513;497;16;0;409;0;12;397;223;71;50;0;27;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000590";"000000";"0";1121;1108;13;0;585;1;33;552;297;94;66;0;45;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000620";"000000";"0";1016;995;21;0;767;0;15;752;434;149;82;0;44;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000630";"000000";"0";825;816;9;0;610;0;16;594;340;146;38;0;39;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"21";"000999";"000000";"5";0;0;0;0;2087;2087;44;2043;1077;392;196;0;216;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000010";"000000";"0";326;313;13;0;245;0;4;241;109;52;45;0;12;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000020";"000000";"0";660;647;13;0;509;0;14;495;313;97;37;0;25;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000030";"000000";"0";582;573;9;0;448;0;12;436;227;111;46;0;26;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000060";"000000";"0";396;376;20;0;247;0;6;241;158;47;21;0;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000070";"000000";"0";994;980;14;0;728;0;12;716;401;133;82;0;32;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000090";"000000";"0";121;118;3;0;94;0;0;94;78;8;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000100";"000000";"0";467;457;10;0;360;0;5;355;189;68;34;0;32;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000120";"000000";"0";484;474;10;0;348;0;4;344;235;62;25;0;17;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000130";"000000";"0";4884;4740;144;0;3580;1;94;3486;1897;641;527;0;254;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000150";"000000";"0";914;904;10;0;722;0;20;702;408;146;68;0;38;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000160";"000000";"0";659;648;11;0;460;0;6;454;223;114;47;0;30;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000170";"000000";"0";180;177;3;0;156;0;3;153;115;17;13;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000180";"000000";"0";412;403;9;0;321;1;6;315;182;77;25;0;11;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000190";"000000";"0";465;460;5;0;345;0;10;335;187;64;42;0;19;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000200";"000000";"0";212;193;19;0;178;0;3;175;117;40;6;0;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000220";"000000";"0";576;573;3;0;411;0;8;403;209;105;57;0;15;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000230";"000000";"0";360;358;2;0;262;1;7;255;125;47;45;0;16;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000240";"000000";"0";13504;13021;483;0;9457;1;133;9324;4623;2046;1049;0;915;0;691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000250";"000000";"0";1235;1205;30;0;975;0;9;966;567;192;100;0;59;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000260";"000000";"0";1318;1284;34;0;1004;1;16;988;655;137;103;0;47;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000280";"000000";"0";930;909;21;0;735;0;18;717;364;197;69;0;41;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000290";"000000";"0";333;333;0;0;282;0;4;278;169;49;37;0;10;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000320";"000000";"0";529;506;23;0;404;0;4;400;249;69;36;0;24;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000340";"000000";"0";502;491;11;0;418;0;10;408;258;76;27;0;37;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000360";"000000";"0";296;288;8;0;245;0;7;238;148;46;16;0;8;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000370";"000000";"0";432;418;14;0;341;0;8;333;207;59;36;0;10;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000380";"000000";"0";214;211;3;0;181;0;9;172;91;47;24;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000390";"000000";"0";1379;1333;46;0;982;0;16;966;536;187;120;0;73;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000400";"000000";"0";3758;3615;143;0;2732;0;49;2683;1395;542;365;0;199;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000410";"000000";"0";360;349;11;0;227;0;9;218;119;50;14;0;23;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000420";"000000";"0";2268;2218;50;0;1574;2;28;1546;698;399;181;0;149;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000430";"000000";"0";1028;1003;25;0;788;0;12;776;447;169;51;0;61;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000450";"000000";"0";522;516;6;0;444;0;6;438;237;115;53;0;12;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000460";"000000";"0";185;177;8;0;143;0;3;140;91;30;8;0;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000470";"000000";"0";699;694;5;0;478;2;13;465;276;93;41;0;27;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000500";"000000";"0";522;507;15;0;410;0;8;402;241;76;54;0;12;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000510";"000000";"0";577;563;14;0;454;0;8;446;293;77;30;0;20;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000520";"000000";"0";504;494;10;0;401;0;8;393;271;71;28;0;9;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000530";"000000";"0";438;420;18;0;324;0;8;316;196;48;41;0;18;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000550";"000000";"0";336;326;10;0;272;3;4;268;161;58;21;0;9;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000560";"000000";"0";2015;1981;34;0;1530;0;37;1493;781;346;141;0;126;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000580";"000000";"0";878;856;22;0;662;0;15;647;379;105;93;0;33;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000590";"000000";"0";452;445;7;0;316;0;12;304;170;71;39;0;10;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"30";"000999";"000000";"5";0;0;0;0;1234;1234;3;1231;601;267;160;0;97;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000010";"000000";"0";721;706;15;0;481;0;24;457;227;132;34;0;35;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000030";"000000";"0";760;750;10;0;534;0;19;515;274;105;44;0;39;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000040";"000000";"0";1157;1129;28;0;891;1;18;873;572;142;65;0;45;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000060";"000000";"0";300;296;4;0;255;0;8;247;148;50;26;0;10;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000090";"000000";"0";466;434;32;0;384;0;7;377;203;78;39;0;22;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000100";"000000";"0";394;386;8;0;329;0;8;321;193;44;29;0;21;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000110";"000000";"0";2593;2465;128;0;1850;2;38;1812;969;354;203;0;178;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000120";"000000";"0";304;304;0;0;226;0;13;213;114;43;30;0;12;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000130";"000000";"0";420;407;13;0;332;0;14;318;187;65;22;0;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000140";"000000";"0";412;400;12;0;303;0;15;288;171;59;10;0;29;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000170";"000000";"0";385;375;10;0;287;0;5;282;174;49;17;0;15;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000180";"000000";"0";1002;986;16;0;714;0;21;693;416;143;26;0;53;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000190";"000000";"0";337;330;7;0;225;0;7;218;144;37;13;0;11;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000200";"000000";"0";184;180;4;0;161;0;3;158;77;46;13;0;13;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000210";"000000";"0";724;712;12;0;581;0;10;571;354;107;38;0;35;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000230";"000000";"0";464;453;11;0;358;0;13;345;234;57;16;0;20;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000260";"000000";"0";289;282;7;0;236;0;5;231;135;29;26;0;17;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000270";"000000";"0";302;276;26;0;210;1;4;206;108;60;12;0;6;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000290";"000000";"0";1648;1615;33;0;1251;0;32;1219;696;227;111;0;92;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000300";"000000";"0";558;550;8;0;415;0;22;393;192;117;22;0;26;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000330";"000000";"0";3525;3393;132;0;2482;1;63;2419;1267;535;230;0;213;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000340";"000000";"0";819;804;15;0;618;1;23;595;308;136;28;0;56;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000360";"000000";"0";806;798;8;0;629;0;14;615;355;154;47;0;33;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000390";"000000";"0";14409;13856;553;0;9945;2;225;9720;4862;1944;848;0;1165;0;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000430";"000000";"0";375;372;3;0;313;2;8;305;179;74;17;0;9;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000440";"000000";"0";596;586;10;0;450;2;13;437;235;81;33;0;40;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000480";"000000";"0";491;480;11;0;362;0;12;350;212;70;27;0;19;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000490";"000000";"0";866;846;20;0;641;0;15;626;364;136;58;0;30;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000520";"000000";"0";405;402;3;0;321;0;11;310;183;70;32;0;4;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000530";"000000";"0";2325;2205;120;0;1537;0;26;1511;769;276;170;0;113;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";"14";"0";"43";"000999";"000000";"5";0;0;0;0;1171;1171;12;1159;547;234;109;0;138;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000010";"000000";"0";395;389;6;0;298;0;6;292;186;40;32;0;6;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000020";"000000";"0";383;368;15;0;300;0;12;288;170;43;27;0;27;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000030";"000000";"0";295;295;0;0;228;0;9;219;109;40;35;0;16;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000040";"000000";"0";177;171;6;0;160;0;2;158;116;18;11;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000050";"000000";"0";199;196;3;0;147;0;1;146;96;18;14;0;14;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000060";"000000";"0";181;174;7;0;141;0;8;133;72;22;12;0;1;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000080";"000000";"0";80;80;0;0;72;0;0;72;50;6;11;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000100";"000000";"0";310;300;10;0;261;0;9;252;179;22;19;0;10;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000110";"000000";"0";149;145;4;0;131;0;2;129;90;15;4;0;6;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000120";"000000";"0";963;944;19;0;812;0;9;803;585;74;63;0;17;33;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000130";"000000";"0";292;284;8;0;218;0;8;210;130;39;16;0;12;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000140";"000000";"0";338;329;9;0;276;0;8;268;173;43;20;0;11;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000170";"000000";"0";167;167;0;0;147;0;6;141;96;15;16;0;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000180";"000000";"0";13869;13416;453;0;8986;4;205;8781;4126;1740;984;0;1076;240;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000190";"000000";"0";609;596;13;0;464;0;14;450;270;76;34;0;33;15;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000200";"000000";"0";314;311;3;0;277;0;2;275;201;24;20;0;6;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000210";"000000";"0";499;489;10;0;382;0;8;374;211;56;29;0;19;18;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000230";"000000";"0";466;458;8;0;350;0;9;341;232;48;31;0;6;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000240";"000000";"0";762;762;0;0;580;0;23;557;335;80;44;0;56;16;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000250";"000000";"0";293;287;6;0;248;0;3;245;169;35;23;0;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000260";"000000";"0";212;207;5;0;180;0;7;173;140;11;6;0;3;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000280";"000000";"0";185;185;0;0;154;0;6;148;64;34;21;0;11;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000290";"000000";"0";162;161;1;0;130;0;2;128;80;15;7;0;9;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000310";"000000";"0";300;297;3;0;238;0;1;237;171;22;12;0;3;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000330";"000000";"0";252;251;1;0;190;0;6;184;125;21;18;0;3;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000340";"000000";"0";555;519;36;0;413;0;12;401;229;57;44;0;18;18;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000350";"000000";"0";572;563;9;0;390;0;18;372;194;72;39;0;17;22;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000360";"000000";"0";314;314;0;0;211;0;4;207;143;20;17;0;13;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000370";"000000";"0";184;184;0;0;160;0;0;160;103;29;10;0;5;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";"14";"0";"31";"000380";"000000";"0";205;202;3;0;169;0;7;162;84;30;16;0;3;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
