Date,Euro,Swiss Franc,U.K. Pound Sterling,U.S. Dollar,Day,Month,Year
2010-07-07,1.2579,1.0622,1.5193,1.0,7,7,2010
2010-07-08,1.2567,1.0581,1.5131,1.0,8,7,2010
2010-07-09,1.266,1.0537,1.5132,1.0,9,7,2010
2010-07-12,1.2637,1.0546,1.5165,1.0,12,7,2010
2010-07-13,1.2572,1.0644,1.5009,1.0,13,7,2010
2010-07-14,1.2569,1.0609,1.5076,1.0,14,7,2010
2010-07-15,1.2703,1.0567,1.5271,1.0,15,7,2010
2010-07-16,1.2828,1.0467,1.535,1.0,16,7,2010
2010-07-19,1.3,1.0436,1.536,1.0,19,7,2010
2010-07-20,1.2957,1.0434,1.5282,1.0,20,7,2010
2010-07-21,1.2844,1.0527,1.5171,1.0,21,7,2010
2010-07-22,1.2817,1.0518,1.5273,1.0,22,7,2010
2010-07-23,1.285,1.0415,1.5283,1.0,23,7,2010
2010-07-26,1.2897,1.0422,1.5439,1.0,26,7,2010
2010-07-27,1.2931,1.0519,1.5485,1.0,27,7,2010
2010-07-28,1.3033,1.0587,1.5521,1.0,28,7,2010
2010-07-29,1.2992,1.0593,1.5585,1.0,29,7,2010
2010-07-30,1.3069,1.0436,1.5645,1.0,30,7,2010
2010-08-02,1.3073,1.045,1.5808,1.0,2,8,2010
2010-08-03,1.3221,1.0362,1.5956,1.0,3,8,2010
2010-08-04,1.3206,1.0391,1.5933,1.0,4,8,2010
2010-08-05,1.3184,1.0456,1.5914,1.0,5,8,2010
2010-08-06,1.3176,1.0487,1.5869,1.0,6,8,2010
2010-08-09,1.3253,1.0408,1.5963,1.0,9,8,2010
2010-08-10,1.3133,1.0539,1.5746,1.0,10,8,2010
2010-08-11,1.3016,1.0558,1.5693,1.0,11,8,2010
2010-08-12,1.279,1.0559,1.5598,1.0,12,8,2010
2010-08-13,1.2799,1.0549,1.5591,1.0,13,8,2010
2010-08-16,1.282,1.04,1.5585,1.0,16,8,2010
2010-08-17,1.286,1.0429,1.563,1.0,17,8,2010
2010-08-18,1.288,1.0424,1.5639,1.0,18,8,2010
2010-08-19,1.2836,1.0391,1.5628,1.0,19,8,2010
2010-08-20,1.2711,1.0354,1.5482,1.0,20,8,2010
2010-08-23,1.2704,1.0354,1.5557,1.0,23,8,2010
2010-08-24,1.2611,1.0441,1.5405,1.0,24,8,2010
2010-08-25,1.2613,1.031,1.5422,1.0,25,8,2010
2010-08-26,1.2693,1.0258,1.5536,1.0,26,8,2010
2010-08-27,1.2713,1.0247,1.5518,1.0,27,8,2010
2010-08-30,1.27,1.0299,1.5404,1.0,30,8,2010
2010-08-31,1.268,1.0212,1.5404,1.0,31,8,2010
2010-09-01,1.28,1.014,1.5394,1.0,1,9,2010
2010-09-02,1.2818,1.0118,1.5399,1.0,2,9,2010
2010-09-03,1.2834,1.0152,1.54,1.0,3,9,2010
2010-09-07,1.2744,1.0131,1.5367,1.0,7,9,2010
2010-09-08,1.2697,1.0086,1.5449,1.0,8,9,2010
2010-09-09,1.2715,1.0119,1.5413,1.0,9,9,2010
2010-09-10,1.2725,1.0248,1.5456,1.0,10,9,2010
2010-09-13,1.2801,1.0133,1.5397,1.0,13,9,2010
2010-09-14,1.285,1.0038,1.5404,1.0,14,9,2010
2010-09-15,1.2989,1.0038,1.551,1.0,15,9,2010
2010-09-16,1.3078,1.0024,1.5614,1.0,16,9,2010
2010-09-17,1.306,1.0157,1.566,1.0,17,9,2010
2010-09-20,1.3074,1.0047,1.5609,1.0,20,9,2010
2010-09-21,1.312,1.0022,1.5518,1.0,21,9,2010
2010-09-22,1.3364,0.9892,1.5659,1.0,22,9,2010
2010-09-23,1.3323,0.9863,1.5687,1.0,23,9,2010
2010-09-24,1.3412,0.9792,1.5706,1.0,24,9,2010
2010-09-27,1.3477,0.9845,1.5845,1.0,27,9,2010
2010-09-28,1.346,0.9856,1.5858,1.0,28,9,2010
2010-09-29,1.3611,0.973,1.5796,1.0,29,9,2010
2010-09-30,1.3648,0.973,1.5914,1.0,30,9,2010
2010-10-01,1.3726,0.9785,1.5823,1.0,1,10,2010
2010-10-04,1.3705,0.973,1.5826,1.0,4,10,2010
2010-10-05,1.378,0.9685,1.587,1.0,5,10,2010
2010-10-06,1.3856,0.9654,1.5888,1.0,6,10,2010
2010-10-07,1.397,0.9592,1.5934,1.0,7,10,2010
2010-10-08,1.3874,0.9682,1.5874,1.0,8,10,2010
2010-10-12,1.3833,0.9633,1.5847,1.0,12,10,2010
2010-10-13,1.3958,0.957,1.5849,1.0,13,10,2010
2010-10-14,1.4101,0.9518,1.601,1.0,14,10,2010
2010-10-15,1.4089,0.9535,1.6046,1.0,15,10,2010
2010-10-18,1.3896,0.9583,1.5895,1.0,18,10,2010
2010-10-19,1.3859,0.9611,1.5794,1.0,19,10,2010
2010-10-20,1.3861,0.964,1.5716,1.0,20,10,2010
2010-10-21,1.4016,0.9625,1.5776,1.0,21,10,2010
2010-10-22,1.3934,0.9731,1.5699,1.0,22,10,2010
2010-10-25,1.4031,0.9699,1.5743,1.0,25,10,2010
2010-10-26,1.3912,0.9721,1.5878,1.0,26,10,2010
2010-10-27,1.3803,0.9864,1.5849,1.0,27,10,2010
2010-10-28,1.3857,0.9852,1.5879,1.0,28,10,2010
2010-10-29,1.3857,0.9892,1.5922,1.0,29,10,2010
2010-11-01,1.3926,0.9838,1.6066,1.0,1,11,2010
2010-11-02,1.4018,0.9838,1.5981,1.0,2,11,2010
2010-11-03,1.4014,0.9792,1.6147,1.0,3,11,2010
2010-11-04,1.4244,0.9673,1.6177,1.0,4,11,2010
2010-11-05,1.4084,0.958,1.6244,1.0,5,11,2010
2010-11-08,1.3917,0.9673,1.6126,1.0,8,11,2010
2010-11-09,1.3945,0.9616,1.6175,1.0,9,11,2010
2010-11-10,1.377,0.9706,1.608,1.0,10,11,2010
2010-11-11,1.37,0.9706,1.6129,1.0,11,11,2010
2010-11-12,1.3711,0.9751,1.6055,1.0,12,11,2010
2010-11-15,1.3626,0.9841,1.6056,1.0,15,11,2010
2010-11-16,1.3612,0.9845,1.5987,1.0,16,11,2010
2010-11-17,1.3481,0.9967,1.5881,1.0,17,11,2010
2010-11-18,1.3647,0.9863,1.5992,1.0,18,11,2010
2010-11-19,1.3674,0.9896,1.6058,1.0,19,11,2010
2010-11-22,1.3647,0.9891,1.6005,1.0,22,11,2010
2010-11-23,1.3496,0.9888,1.5933,1.0,23,11,2010
2010-11-24,1.3339,0.9968,1.5767,1.0,24,11,2010
2010-11-29,1.3146,1.0019,1.559,1.0,29,11,2010
2010-11-30,1.3146,1.0019,1.559,1.0,30,11,2010
2010-12-01,1.3115,1.0058,1.5602,1.0,1,12,2010
2010-12-02,1.3155,1.0012,1.5587,1.0,2,12,2010
2010-12-03,1.3246,0.9937,1.5627,1.0,3,12,2010
2010-12-06,1.328,0.9857,1.5666,1.0,6,12,2010
2010-12-07,1.3363,0.9779,1.5787,1.0,7,12,2010
2010-12-08,1.32,0.9878,1.5781,1.0,8,12,2010
2010-12-09,1.3214,0.9883,1.5738,1.0,9,12,2010
2010-12-10,1.3244,0.9821,1.5843,1.0,10,12,2010
2010-12-13,1.3267,0.9777,1.5759,1.0,13,12,2010
2010-12-14,1.3435,0.9618,1.5855,1.0,14,12,2010
2010-12-15,1.336,0.9613,1.5668,1.0,15,12,2010
2010-12-16,1.3238,0.9704,1.5614,1.0,16,12,2010
2010-12-17,1.326,0.9624,1.557,1.0,17,12,2010
2010-12-20,1.3147,0.966,1.5559,1.0,20,12,2010
2010-12-21,1.3155,0.9603,1.5472,1.0,21,12,2010
2010-12-22,1.3112,0.9529,1.5455,1.0,22,12,2010
2010-12-23,1.3064,0.9566,1.5383,1.0,23,12,2010
2010-12-27,1.3136,0.9614,1.5396,1.0,27,12,2010
2010-12-28,1.3195,0.9453,1.5396,1.0,28,12,2010
2010-12-29,1.3136,0.9507,1.5396,1.0,29,12,2010
2010-12-30,1.328,0.9396,1.5435,1.0,30,12,2010
2011-01-03,1.3348,0.9355,1.5608,1.0,3,1,2011
2011-01-04,1.3421,0.9453,1.5608,1.0,4,1,2011
2011-01-05,1.3213,0.9513,1.5594,1.0,5,1,2011
2011-01-06,1.3091,0.9675,1.5484,1.0,6,1,2011
2011-01-07,1.2961,0.9643,1.5444,1.0,7,1,2011
2011-01-10,1.2903,0.9661,1.5518,1.0,10,1,2011
2011-01-11,1.2948,0.9681,1.5574,1.0,11,1,2011
2011-01-12,1.2973,0.9727,1.5603,1.0,12,1,2011
2011-01-13,1.3199,0.9726,1.5769,1.0,13,1,2011
2011-01-14,1.3349,0.9667,1.5848,1.0,14,1,2011
2011-01-18,1.3371,0.9602,1.5993,1.0,18,1,2011
2011-01-19,1.3506,0.9592,1.5993,1.0,19,1,2011
2011-01-20,1.3472,0.9546,1.599,1.0,20,1,2011
2011-01-21,1.3521,0.9646,1.5929,1.0,21,1,2011
2011-01-24,1.3571,0.9591,1.5942,1.0,24,1,2011
2011-01-25,1.3596,0.9462,1.5789,1.0,25,1,2011
2011-01-26,1.3681,0.943,1.5859,1.0,26,1,2011
2011-01-27,1.3716,0.942,1.5961,1.0,27,1,2011
2011-01-28,1.371,0.9432,1.5924,1.0,28,1,2011
2011-01-31,1.3692,0.9431,1.5891,1.0,31,1,2011
2011-02-01,1.3755,0.9412,1.611,1.0,1,2,2011
2011-02-02,1.3803,0.9393,1.6202,1.0,2,2,2011
2011-02-03,1.3745,0.9445,1.6215,1.0,3,2,2011
2011-02-04,1.3631,0.9485,1.6119,1.0,4,2,2011
2011-02-07,1.3553,0.959,1.6104,1.0,7,2,2011
2011-02-08,1.3635,0.9541,1.6122,1.0,8,2,2011
2011-02-09,1.3647,0.9654,1.606,1.0,9,2,2011
2011-02-10,1.3604,0.9633,1.6056,1.0,10,2,2011
2011-02-11,1.3524,0.9741,1.5987,1.0,11,2,2011
2011-02-14,1.344,0.972,1.6001,1.0,14,2,2011
2011-02-15,1.351,0.9695,1.612,1.0,15,2,2011
2011-02-16,1.351,0.9674,1.6062,1.0,16,2,2011
2011-02-17,1.356,0.9576,1.6117,1.0,17,2,2011
2011-02-18,1.3627,0.9527,1.6205,1.0,18,2,2011
2011-02-22,1.3667,0.9416,1.615,1.0,22,2,2011
2011-02-23,1.3731,0.9376,1.6244,1.0,23,2,2011
2011-02-24,1.3773,0.9265,1.6155,1.0,24,2,2011
2011-02-25,1.3762,0.9283,1.6096,1.0,25,2,2011
2011-02-28,1.3834,0.9283,1.6234,1.0,28,2,2011
2011-03-01,1.3825,0.9301,1.6277,1.0,1,3,2011
2011-03-02,1.3809,0.9259,1.6316,1.0,2,3,2011
2011-03-03,1.385,0.9261,1.6277,1.0,3,3,2011
2011-03-04,1.3957,0.9293,1.629,1.0,4,3,2011
2011-03-07,1.4028,0.925,1.632,1.0,7,3,2011
2011-03-08,1.3898,0.9319,1.6186,1.0,8,3,2011
2011-03-09,1.3928,0.9284,1.6222,1.0,9,3,2011
2011-03-10,1.3817,0.934,1.6172,1.0,10,3,2011
2011-03-11,1.3773,0.9344,1.5994,1.0,11,3,2011
2011-03-14,1.3948,0.9272,1.6105,1.0,14,3,2011
2011-03-15,1.3884,0.9206,1.6017,1.0,15,3,2011
2011-03-16,1.3951,0.9167,1.6082,1.0,16,3,2011
2011-03-17,1.4004,0.9017,1.6129,1.0,17,3,2011
2011-03-18,1.413,0.9014,1.6161,1.0,18,3,2011
2011-03-21,1.4194,0.9059,1.6266,1.0,21,3,2011
2011-03-22,1.4211,0.9029,1.6376,1.0,22,3,2011
2011-03-23,1.4136,0.9009,1.627,1.0,23,3,2011
2011-03-24,1.4128,0.9098,1.6183,1.0,24,3,2011
2011-03-25,1.4115,0.9131,1.6104,1.0,25,3,2011
2011-03-28,1.4032,0.9187,1.5977,1.0,28,3,2011
2011-03-29,1.4066,0.9196,1.5985,1.0,29,3,2011
2011-03-30,1.409,0.9224,1.6052,1.0,30,3,2011
2011-03-31,1.4207,0.9148,1.6092,1.0,31,3,2011
2011-04-01,1.4141,0.9227,1.6046,1.0,1,4,2011
2011-04-04,1.424,0.9235,1.6141,1.0,4,4,2011
2011-04-05,1.4166,0.924,1.6232,1.0,5,4,2011
2011-04-06,1.43,0.9163,1.6314,1.0,6,4,2011
2011-04-07,1.4283,0.9177,1.634,1.0,7,4,2011
2011-04-08,1.4401,0.913,1.6347,1.0,8,4,2011
2011-04-11,1.4434,0.9092,1.6356,1.0,11,4,2011
2011-04-12,1.447,0.9019,1.6262,1.0,12,4,2011
2011-04-13,1.4493,0.898,1.6271,1.0,13,4,2011
2011-04-14,1.4401,0.895,1.6297,1.0,14,4,2011
2011-04-15,1.445,0.8933,1.6348,1.0,15,4,2011
2011-04-18,1.4275,0.8975,1.6273,1.0,18,4,2011
2011-04-19,1.4302,0.8994,1.6294,1.0,19,4,2011
2011-04-20,1.4515,0.8923,1.6375,1.0,20,4,2011
2011-04-21,1.4584,0.8837,1.6552,1.0,21,4,2011
2011-04-22,1.4617,0.877,1.6493,1.0,22,4,2011
2011-04-25,1.4617,0.877,1.6493,1.0,25,4,2011
2011-04-26,1.4617,0.877,1.6493,1.0,26,4,2011
2011-04-27,1.4668,0.8765,1.6578,1.0,27,4,2011
2011-04-28,1.4794,0.8733,1.6655,1.0,28,4,2011
2011-04-29,1.486,0.8664,1.6483,1.0,29,4,2011
2011-05-02,1.4837,0.867,1.6483,1.0,2,5,2011
2011-05-03,1.478,0.8672,1.6483,1.0,3,5,2011
2011-05-04,1.4882,0.8624,1.6512,1.0,4,5,2011
2011-05-05,1.4814,0.8586,1.6501,1.0,5,5,2011
2011-05-06,1.4501,0.8713,1.6432,1.0,6,5,2011
2011-05-09,1.4397,0.877,1.6368,1.0,9,5,2011
2011-05-10,1.4358,0.8774,1.6335,1.0,10,5,2011
2011-05-11,1.4357,0.8797,1.6476,1.0,11,5,2011
2011-05-12,1.4153,0.889,1.6256,1.0,12,5,2011
2011-05-13,1.428,0.8858,1.6259,1.0,13,5,2011
2011-05-16,1.4143,0.8883,1.6173,1.0,16,5,2011
2011-05-17,1.4171,0.8863,1.6262,1.0,17,5,2011
2011-05-18,1.4227,0.8812,1.6171,1.0,18,5,2011
2011-05-19,1.4265,0.8837,1.62,1.0,19,5,2011
2011-05-20,1.4237,0.8835,1.6233,1.0,20,5,2011
2011-05-23,1.402,0.8839,1.6125,1.0,23,5,2011
2011-05-24,1.4089,0.8796,1.6166,1.0,24,5,2011
2011-05-25,1.4069,0.8761,1.6229,1.0,25,5,2011
2011-05-26,1.4168,0.8694,1.631,1.0,26,5,2011
2011-05-27,1.4265,0.8567,1.6412,1.0,27,5,2011
2011-05-31,1.4385,0.8528,1.6503,1.0,31,5,2011
2011-06-01,1.4408,0.8415,1.6417,1.0,1,6,2011
2011-06-02,1.446,0.8415,1.6381,1.0,2,6,2011
2011-06-03,1.4488,0.8415,1.6308,1.0,3,6,2011
2011-06-06,1.4596,0.8365,1.641,1.0,6,6,2011
2011-06-07,1.4652,0.8345,1.643,1.0,7,6,2011
2011-06-08,1.4608,0.8369,1.6372,1.0,8,6,2011
2011-06-09,1.4614,0.84,1.6408,1.0,9,6,2011
2011-06-10,1.4486,0.8428,1.6289,1.0,10,6,2011
2011-06-13,1.4354,0.8391,1.6286,1.0,13,6,2011
2011-06-14,1.4448,0.8391,1.6406,1.0,14,6,2011
2011-06-15,1.4292,0.8511,1.626,1.0,15,6,2011
2011-06-16,1.4088,0.8491,1.6128,1.0,16,6,2011
2011-06-17,1.427,0.8483,1.6183,1.0,17,6,2011
2011-06-20,1.4235,0.8471,1.6169,1.0,20,6,2011
2011-06-21,1.4373,0.8437,1.6199,1.0,21,6,2011
2011-06-22,1.4397,0.8417,1.6126,1.0,22,6,2011
2011-06-23,1.4212,0.8416,1.5985,1.0,23,6,2011
2011-06-24,1.422,0.8356,1.601,1.0,24,6,2011
2011-06-27,1.4205,0.8342,1.5989,1.0,27,6,2011
2011-06-28,1.4261,0.8331,1.5949,1.0,28,6,2011
2011-06-29,1.4425,0.8337,1.6018,1.0,29,6,2011
2011-06-30,1.4453,0.8344,1.6008,1.0,30,6,2011
2011-07-01,1.4488,0.846,1.6019,1.0,1,7,2011
2011-07-05,1.4461,0.8447,1.6111,1.0,5,7,2011
2011-07-06,1.4318,0.8423,1.6012,1.0,6,7,2011
2011-07-07,1.4247,0.8434,1.5985,1.0,7,7,2011
2011-07-08,1.4242,0.8486,1.5965,1.0,8,7,2011
2011-07-11,1.4056,0.8372,1.5951,1.0,11,7,2011
2011-07-12,1.3975,0.8342,1.5805,1.0,12,7,2011
2011-07-13,1.4073,0.8302,1.5945,1.0,13,7,2011
2011-07-14,1.4202,0.8155,1.6121,1.0,14,7,2011
2011-07-15,1.4146,0.8164,1.6111,1.0,15,7,2011
2011-07-18,1.4045,0.8175,1.6074,1.0,18,7,2011
2011-07-19,1.416,0.8192,1.6117,1.0,19,7,2011
2011-07-20,1.4207,0.8204,1.6139,1.0,20,7,2011
2011-07-21,1.4222,0.8221,1.6171,1.0,21,7,2011
2011-07-22,1.4391,0.8205,1.6308,1.0,22,7,2011
2011-07-25,1.438,0.8046,1.6278,1.0,25,7,2011
2011-07-26,1.4471,0.8023,1.6402,1.0,26,7,2011
2011-07-27,1.4446,0.8008,1.6387,1.0,27,7,2011
2011-07-28,1.426,0.8008,1.6322,1.0,28,7,2011
2011-07-29,1.426,0.8011,1.6273,1.0,29,7,2011
2011-08-01,1.4415,0.7791,1.6423,1.0,1,8,2011
2011-08-02,1.417,0.7791,1.6279,1.0,2,8,2011
2011-08-03,1.43,0.7759,1.6398,1.0,3,8,2011
2011-08-04,1.4229,0.7752,1.6334,1.0,4,8,2011
2011-08-05,1.4155,0.7673,1.6294,1.0,5,8,2011
2011-08-08,1.4225,0.7622,1.6421,1.0,8,8,2011
2011-08-09,1.4267,0.7411,1.6364,1.0,9,8,2011
2011-08-10,1.4367,0.7253,1.6254,1.0,10,8,2011
2011-08-11,1.4143,0.7414,1.6168,1.0,11,8,2011
2011-08-12,1.425,0.7686,1.6281,1.0,12,8,2011
2011-08-15,1.4309,0.7882,1.6311,1.0,15,8,2011
2011-08-16,1.436,0.7805,1.6377,1.0,16,8,2011
2011-08-17,1.4477,0.7888,1.6449,1.0,17,8,2011
2011-08-18,1.4369,0.7956,1.6497,1.0,18,8,2011
2011-08-19,1.4385,0.7904,1.651,1.0,19,8,2011
2011-08-22,1.4413,0.7862,1.6494,1.0,22,8,2011
2011-08-23,1.4462,0.7885,1.6524,1.0,23,8,2011
2011-08-24,1.4433,0.7892,1.6512,1.0,24,8,2011
2011-08-25,1.4424,0.7942,1.6366,1.0,25,8,2011
2011-08-26,1.4402,0.7946,1.6318,1.0,26,8,2011
2011-08-29,1.4487,0.8153,1.6323,1.0,29,8,2011
2011-08-30,1.4402,0.8214,1.6323,1.0,30,8,2011
2011-08-31,1.445,0.8095,1.6286,1.0,31,8,2011
2011-09-01,1.4285,0.7996,1.6204,1.0,1,9,2011
2011-09-02,1.4255,0.7804,1.6215,1.0,2,9,2011
2011-09-06,1.4099,0.8487,1.6098,1.0,6,9,2011
2011-09-07,1.4036,0.8574,1.5982,1.0,7,9,2011
2011-09-08,1.4044,0.8637,1.5967,1.0,8,9,2011
2011-09-09,1.3817,0.8795,1.5947,1.0,9,9,2011
2011-09-12,1.3656,0.8855,1.586,1.0,12,9,2011
2011-09-13,1.3645,0.8826,1.5824,1.0,13,9,2011
2011-09-14,1.3729,0.8774,1.5789,1.0,14,9,2011
2011-09-15,1.3795,0.873,1.5835,1.0,15,9,2011
2011-09-16,1.376,0.8745,1.5816,1.0,16,9,2011
2011-09-19,1.3641,0.8827,1.5733,1.0,19,9,2011
2011-09-20,1.371,0.8811,1.5703,1.0,20,9,2011
2011-09-21,1.3636,0.8947,1.5662,1.0,21,9,2011
2011-09-22,1.3448,0.9174,1.5414,1.0,22,9,2011
2011-09-23,1.343,0.9068,1.543,1.0,23,9,2011
2011-09-26,1.35,0.906,1.5518,1.0,26,9,2011
2011-09-27,1.3579,0.93033,1.5573,1.0,27,9,2011
2011-09-28,1.3631,0.8939,1.5674,1.0,28,9,2011
2011-09-29,1.3615,0.8954,1.5641,1.0,29,9,2011
2011-09-30,1.3503,0.9014,1.5595,1.0,30,9,2011
2011-10-03,1.3327,0.9087,1.5521,1.0,3,10,2011
2011-10-04,1.3181,0.9216,1.5377,1.0,4,10,2011
2011-10-05,1.3337,0.9169,1.547,1.0,5,10,2011
2011-10-06,1.3269,0.9252,1.5474,1.0,6,10,2011
2011-10-07,1.3434,0.9203,1.5521,1.0,7,10,2011
2011-10-11,1.3607,0.9115,1.5647,1.0,11,10,2011
2011-10-12,1.3766,0.8974,1.5765,1.0,12,10,2011
2011-10-13,1.3727,0.8982,1.5716,1.0,13,10,2011
2011-10-14,1.3807,0.8979,1.5768,1.0,14,10,2011
2011-10-17,1.3776,0.8966,1.5748,1.0,17,10,2011
2011-10-18,1.3676,0.9015,1.5741,1.0,18,10,2011
2011-10-19,1.3828,0.8977,1.5801,1.0,19,10,2011
2011-10-20,1.3807,0.896,1.5789,1.0,20,10,2011
2011-10-21,1.3798,0.8916,1.5821,1.0,21,10,2011
2011-10-24,1.3856,0.8867,1.5926,1.0,24,10,2011
2011-10-25,1.3918,0.8782,1.6016,1.0,25,10,2011
2011-10-26,1.3927,0.8741,1.599,1.0,26,10,2011
2011-10-27,1.4038,0.8734,1.6018,1.0,27,10,2011
2011-10-28,1.416,0.8638,1.6108,1.0,28,10,2011
2011-10-31,1.4001,0.8705,1.6024,1.0,31,10,2011
2011-11-01,1.3627,0.8917,1.5903,1.0,1,11,2011
2011-11-02,1.3809,0.883,1.5991,1.0,2,11,2011
2011-11-03,1.3773,0.8804,1.6017,1.0,3,11,2011
2011-11-04,1.3773,0.8831,1.6024,1.0,4,11,2011
2011-11-07,1.3742,0.8969,1.6054,1.0,7,11,2011
2011-11-08,1.3788,0.8976,1.6056,1.0,8,11,2011
2011-11-09,1.3633,0.9038,1.5968,1.0,9,11,2011
2011-11-10,1.3616,0.9052,1.5911,1.0,10,11,2011
2011-11-11,1.365,0.907,1.5922,1.0,11,11,2011
2011-11-14,1.3659,0.9031,1.5943,1.0,14,11,2011
2011-11-15,1.3532,0.9168,1.5866,1.0,15,11,2011
2011-11-16,1.3484,0.9184,1.5771,1.0,16,11,2011
2011-11-17,1.348,0.9215,1.5747,1.0,17,11,2011
2011-11-18,1.3576,0.9108,1.5882,1.0,18,11,2011
2011-11-21,1.3458,0.9202,1.5658,1.0,21,11,2011
2011-11-22,1.3535,0.9117,1.5655,1.0,22,11,2011
2011-11-23,1.3387,0.9182,1.5583,1.0,23,11,2011
2011-11-28,1.3348,0.9201,1.5574,1.0,28,11,2011
2011-11-29,1.3336,0.9179,1.5621,1.0,29,11,2011
2011-11-30,1.3418,0.9217,1.5608,1.0,30,11,2011
2011-12-01,1.3492,0.91,1.571,1.0,1,12,2011
2011-12-02,1.3511,0.9156,1.5692,1.0,2,12,2011
2011-12-05,1.3442,0.9218,1.5636,1.0,5,12,2011
2011-12-06,1.3394,0.9236,1.5628,1.0,6,12,2011
2011-12-07,1.3377,0.9281,1.5603,1.0,7,12,2011
2011-12-08,1.341,0.9238,1.5707,1.0,8,12,2011
2011-12-09,1.3384,0.9204,1.5713,1.0,9,12,2011
2011-12-12,1.3251,0.9302,1.5606,1.0,12,12,2011
2011-12-13,1.3181,0.9348,1.5614,1.0,13,12,2011
2011-12-14,1.2993,0.9475,1.5495,1.0,14,12,2011
2011-12-15,1.3019,0.944,1.55,1.0,15,12,2011
2011-12-16,1.3064,0.9397,1.5528,1.0,16,12,2011
2011-12-19,1.3039,0.9365,1.5504,1.0,19,12,2011
2011-12-20,1.3074,0.9312,1.5635,1.0,20,12,2011
2011-12-21,1.3054,0.9323,1.5678,1.0,21,12,2011
2011-12-22,1.3047,0.9359,1.5686,1.0,22,12,2011
2011-12-23,1.3057,0.9359,1.5678,1.0,23,12,2011
2011-12-27,1.3069,0.9337,1.5671,1.0,27,12,2011
2011-12-28,1.3074,0.9327,1.5671,1.0,28,12,2011
2011-12-29,1.2889,0.9456,1.5371,1.0,29,12,2011
2011-12-30,1.2939,0.9409,1.5461,1.0,30,12,2011
2012-01-03,1.3014,0.9334,1.5611,1.0,3,1,2012
2012-01-04,1.2948,0.9384,1.5596,1.0,4,1,2012
2012-01-05,1.2832,0.9492,1.552,1.0,5,1,2012
2012-01-06,1.2776,0.9516,1.5498,1.0,6,1,2012
2012-01-09,1.2728,0.952,1.5442,1.0,9,1,2012
2012-01-10,1.2808,0.9498,1.5462,1.0,10,1,2012
2012-01-11,1.2718,0.9549,1.5387,1.0,11,1,2012
2012-01-12,1.2736,0.9488,1.5351,1.0,12,1,2012
2012-01-13,1.2771,0.9467,1.5328,1.0,13,1,2012
2012-01-17,1.279,0.947,1.5372,1.0,17,1,2012
2012-01-18,1.2831,0.9444,1.537,1.0,18,1,2012
2012-01-19,1.2911,0.9361,1.544,1.0,19,1,2012
2012-01-20,1.2902,0.9359,1.5466,1.0,20,1,2012
2012-01-23,1.3017,0.9283,1.5568,1.0,23,1,2012
2012-01-24,1.3003,0.9277,1.5563,1.0,24,1,2012
2012-01-25,1.2942,0.932,1.5573,1.0,25,1,2012
2012-01-26,1.3145,0.9181,1.568,1.0,26,1,2012
2012-01-27,1.3145,0.9196,1.5705,1.0,27,1,2012
2012-01-30,1.311,0.9182,1.5702,1.0,30,1,2012
2012-01-31,1.3176,0.9136,1.5789,1.0,31,1,2012
2012-02-01,1.3175,0.9178,1.5782,1.0,1,2,2012
2012-02-02,1.3094,0.9176,1.583,1.0,2,2,2012
2012-02-03,1.316,0.9156,1.5824,1.0,3,2,2012
2012-02-06,1.3042,0.9248,1.5766,1.0,6,2,2012
2012-02-07,1.3113,0.9201,1.5815,1.0,7,2,2012
2012-02-08,1.3274,0.9121,1.5878,1.0,8,2,2012
2012-02-09,1.3288,0.9134,1.5831,1.0,9,2,2012
2012-02-10,1.3189,0.9131,1.5826,1.0,10,2,2012
2012-02-13,1.3254,0.9119,1.5797,1.0,13,2,2012
2012-02-14,1.3169,0.9151,1.5745,1.0,14,2,2012
2012-02-15,1.3092,0.9176,1.5705,1.0,15,2,2012
2012-02-16,1.2982,0.9282,1.5681,1.0,16,2,2012
2012-02-17,1.3159,0.9193,1.5829,1.0,17,2,2012
2012-02-21,1.3222,0.9143,1.5802,1.0,21,2,2012
2012-02-22,1.323,0.9127,1.57,1.0,22,2,2012
2012-02-23,1.33,0.9064,1.5715,1.0,23,2,2012
2012-02-24,1.3412,0.8983,1.5801,1.0,24,2,2012
2012-02-27,1.3388,0.8991,1.5866,1.0,27,2,2012
2012-02-28,1.3454,0.8964,1.585,1.0,28,2,2012
2012-02-29,1.3443,0.8967,1.5943,1.0,29,2,2012
2012-03-01,1.3312,0.9044,1.5947,1.0,1,3,2012
2012-03-02,1.3217,0.9109,1.5902,1.0,2,3,2012
2012-03-05,1.322,0.9148,1.5816,1.0,5,3,2012
2012-03-06,1.3153,0.918,1.5771,1.0,6,3,2012
2012-03-07,1.312,0.9179,1.5732,1.0,7,3,2012
2012-03-08,1.3242,0.9107,1.5804,1.0,8,3,2012
2012-03-09,1.3191,0.9116,1.5795,1.0,9,3,2012
2012-03-12,1.3119,0.9198,1.5639,1.0,12,3,2012
2012-03-13,1.3057,0.9198,1.565,1.0,13,3,2012
2012-03-14,1.3062,0.9256,1.5706,1.0,14,3,2012
2012-03-15,1.3057,0.9266,1.5681,1.0,15,3,2012
2012-03-16,1.3116,0.9233,1.5735,1.0,16,3,2012
2012-03-19,1.315,0.9168,1.587,1.0,19,3,2012
2012-03-20,1.3198,0.9137,1.5839,1.0,20,3,2012
